#2020/10 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20201028_122456.fits   2020/10/28T12:24:56       1        52      0.05
            NUV20201028_122507.fits   2020/10/28T12:25:07       1       102      1.04
            NUV20201028_122522.fits   2020/10/28T12:25:22       1        87      5.02
            NUV20201028_122600.fits   2020/10/28T12:26:00       1        71     30.02
            NUV20201028_122957.fits   2020/10/28T12:29:57       1        13      0.05
            NUV20201028_123008.fits   2020/10/28T12:30:08       1       109      1.04
            NUV20201028_123022.fits   2020/10/28T12:30:22       1       104      5.02
            NUV20201028_123109.fits   2020/10/28T12:31:09       1        66     30.02
            NUV20201028_123455.fits   2020/10/28T12:34:55       1        29      0.06
            NUV20201028_123507.fits   2020/10/28T12:35:07       1       157      1.04
            NUV20201028_123522.fits   2020/10/28T12:35:22       1       119      5.02
            NUV20201028_123600.fits   2020/10/28T12:36:00       1        35     30.02
            NUV20201028_123955.fits   2020/10/28T12:39:55       1        35      0.05
            NUV20201028_124007.fits   2020/10/28T12:40:07       1        69      1.05
            NUV20201028_124022.fits   2020/10/28T12:40:22       1        88      5.02
            NUV20201028_124100.fits   2020/10/28T12:41:00       1        88     30.02
            NUV20201028_124454.fits   2020/10/28T12:44:54       1         9      0.05
            NUV20201028_124507.fits   2020/10/28T12:45:07       1        55      1.05
            NUV20201028_124523.fits   2020/10/28T12:45:23       1        58      5.02
            NUV20201028_124603.fits   2020/10/28T12:46:03       1        58     30.02
            NUV20201028_124952.fits   2020/10/28T12:49:52       1        11      0.11
            NUV20201028_125006.fits   2020/10/28T12:50:06       1        37      1.02
            NUV20201028_125026.fits   2020/10/28T12:50:26       1        61      5.03
            NUV20201028_125106.fits   2020/10/28T12:51:06       1        95     30.02
            NUV20201028_125458.fits   2020/10/28T12:54:58       1        10      0.09
            NUV20201028_125506.fits   2020/10/28T12:55:06       1        33      1.04
            NUV20201028_125522.fits   2020/10/28T12:55:22       1        50      5.02
            NUV20201028_125609.fits   2020/10/28T12:56:09       1        93     30.02
            NUV20201028_125955.fits   2020/10/28T12:59:55       1        16      0.05
            NUV20201028_130006.fits   2020/10/28T13:00:06       1        28      1.04
            NUV20201028_130022.fits   2020/10/28T13:00:22       1        49      5.02
            NUV20201028_130102.fits   2020/10/28T13:01:02       1        82     30.02
            NUV20201028_130459.fits   2020/10/28T13:04:59       1        28      0.09
            NUV20201028_130500.fits   2020/10/28T13:05:00       1        66      1.05
            NUV20201028_130522.fits   2020/10/28T13:05:22       1        81      5.02
            NUV20201028_130600.fits   2020/10/28T13:06:00       1        43     30.02
            NUV20201028_130955.fits   2020/10/28T13:09:55       1        74      0.05
            NUV20201028_131008.fits   2020/10/28T13:10:08       1       201      1.03
            NUV20201028_131022.fits   2020/10/28T13:10:22       1       117      5.02
            NUV20201028_131109.fits   2020/10/28T13:11:09       1        74     30.02
            NUV20201028_131456.fits   2020/10/28T13:14:56       1        46      0.06
            NUV20201028_131508.fits   2020/10/28T13:15:08       1       123      1.05
            NUV20201028_131522.fits   2020/10/28T13:15:22       1        96      5.02
            NUV20201028_131601.fits   2020/10/28T13:16:01       1        64     30.02
            NUV20201028_131952.fits   2020/10/28T13:19:52       1        48      0.11
            NUV20201028_132009.fits   2020/10/28T13:20:09       1        96      1.04
            NUV20201028_132022.fits   2020/10/28T13:20:22       1        66      5.02
            NUV20201028_132109.fits   2020/10/28T13:21:09       1        88     30.02
            NUV20201028_132455.fits   2020/10/28T13:24:55       1        68      0.05
            NUV20201028_132508.fits   2020/10/28T13:25:08       1       123      1.05
            NUV20201028_132522.fits   2020/10/28T13:25:22       1        81      5.02
            NUV20201028_132609.fits   2020/10/28T13:26:09       1        71     30.02
            NUV20201028_132955.fits   2020/10/28T13:29:55       1        21      0.06
            NUV20201028_133008.fits   2020/10/28T13:30:08       1        29      1.05
            NUV20201028_133022.fits   2020/10/28T13:30:22       1        78      5.02
            NUV20201028_133101.fits   2020/10/28T13:31:01       1        88     30.02
            NUV20201028_133451.fits   2020/10/28T13:34:51       1         6      0.11
            NUV20201028_133508.fits   2020/10/28T13:35:08       1        48      1.02
            NUV20201028_133522.fits   2020/10/28T13:35:22       1        81      5.02
            NUV20201028_133601.fits   2020/10/28T13:36:01       1        79     30.02
            NUV20201028_133956.fits   2020/10/28T13:39:56       1         5      0.06
            NUV20201028_134008.fits   2020/10/28T13:40:08       1        22      1.03
            NUV20201028_134022.fits   2020/10/28T13:40:22       1        66      5.02
            NUV20201028_134102.fits   2020/10/28T13:41:02       1        92     30.02
            NUV20201028_134459.fits   2020/10/28T13:44:59       1         5      0.08
            NUV20201028_134509.fits   2020/10/28T13:45:09       1        38      1.05
            NUV20201028_134522.fits   2020/10/28T13:45:22       1        76      5.02
            NUV20201028_134602.fits   2020/10/28T13:46:02       1       103     30.02
            NUV20201028_134951.fits   2020/10/28T13:49:51       1        17      0.11
            NUV20201028_135008.fits   2020/10/28T13:50:08       1        43      1.02
            NUV20201028_135022.fits   2020/10/28T13:50:22       1        80      5.02
            NUV20201028_135109.fits   2020/10/28T13:51:09       1       101     30.02
            NUV20201028_135452.fits   2020/10/28T13:54:52       1        19      0.10
            NUV20201028_135506.fits   2020/10/28T13:55:06       1        78      1.02
            NUV20201028_135523.fits   2020/10/28T13:55:23       1        94      5.02
            NUV20201028_135601.fits   2020/10/28T13:56:01       1        75     30.02
