#2021/02 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20210217_134204.fits   2021/02/17T13:42:04       1        43      0.07
            NUV20210217_134213.fits   2021/02/17T13:42:13       1       114      1.05
            NUV20210217_134230.fits   2021/02/17T13:42:30       1       133      5.02
            NUV20210217_134327.fits   2021/02/17T13:43:27       1        60     30.02
            NUV20210217_134701.fits   2021/02/17T13:47:01       1        55      0.06
            NUV20210217_134716.fits   2021/02/17T13:47:16       1       138      1.05
            NUV20210217_134739.fits   2021/02/17T13:47:39       1        81      5.02
            NUV20210217_134827.fits   2021/02/17T13:48:27       1        79     30.02
            NUV20210217_135200.fits   2021/02/17T13:52:00       1        29      0.05
            NUV20210217_135214.fits   2021/02/17T13:52:14       1        90      1.03
            NUV20210217_135238.fits   2021/02/17T13:52:38       1        92      5.02
            NUV20210217_135327.fits   2021/02/17T13:53:27       1        79     30.02
            NUV20210217_135701.fits   2021/02/17T13:57:01       1        10      0.05
            NUV20210217_135713.fits   2021/02/17T13:57:13       1        35      1.05
            NUV20210217_135739.fits   2021/02/17T13:57:39       1        79      5.02
            NUV20210217_135827.fits   2021/02/17T13:58:27       1        79     30.02
            NUV20210217_140201.fits   2021/02/17T14:02:01       1         6      0.05
            NUV20210217_140213.fits   2021/02/17T14:02:13       1        27      1.03
            NUV20210217_140238.fits   2021/02/17T14:02:38       1        72      5.02
            NUV20210217_140327.fits   2021/02/17T14:03:27       1        82     30.02
            NUV20210217_140700.fits   2021/02/17T14:07:00       1        16      0.05
            NUV20210217_140713.fits   2021/02/17T14:07:13       1        23      1.05
            NUV20210217_140730.fits   2021/02/17T14:07:30       1        74      5.02
            NUV20210217_140820.fits   2021/02/17T14:08:20       1        68     30.02
            NUV20210217_141206.fits   2021/02/17T14:12:06       1        13      0.10
            NUV20210217_141216.fits   2021/02/17T14:12:16       1        51      1.04
            NUV20210217_141239.fits   2021/02/17T14:12:39       1        67      5.02
            NUV20210217_141327.fits   2021/02/17T14:13:27       1        86     30.02
            NUV20210217_141704.fits   2021/02/17T14:17:04       1        15      0.05
            NUV20210217_141714.fits   2021/02/17T14:17:14       1        42      1.04
            NUV20210217_141738.fits   2021/02/17T14:17:38       1        75      5.02
            NUV20210217_141827.fits   2021/02/17T14:18:27       1        62     30.02
            NUV20210217_142202.fits   2021/02/17T14:22:02       1        42      0.06
            NUV20210217_142213.fits   2021/02/17T14:22:13       1        85      1.02
            NUV20210217_142239.fits   2021/02/17T14:22:39       1       125      5.02
            NUV20210217_142326.fits   2021/02/17T14:23:26       1        51     30.02
            NUV20210217_142701.fits   2021/02/17T14:27:01       1        29      0.05
            NUV20210217_142716.fits   2021/02/17T14:27:16       0        31      1.05
            NUV20210217_142739.fits   2021/02/17T14:27:39       1       108      5.02
            NUV20210217_142820.fits   2021/02/17T14:28:20       1        83     30.02
            NUV20210217_143204.fits   2021/02/17T14:32:04       1        39      0.09
            NUV20210217_143214.fits   2021/02/17T14:32:14       1       105      1.03
            NUV20210217_143238.fits   2021/02/17T14:32:38       1        87      5.02
            NUV20210217_143328.fits   2021/02/17T14:33:28       1        60     30.02
            NUV20210217_143700.fits   2021/02/17T14:37:00       1        48      0.11
            NUV20210217_143711.fits   2021/02/17T14:37:11       1       142      1.03
            NUV20210217_143730.fits   2021/02/17T14:37:30       1       110      5.02
            NUV20210217_143827.fits   2021/02/17T14:38:27       1        67     30.02
            NUV20210217_144207.fits   2021/02/17T14:42:07       1        38      0.11
            NUV20210217_144211.fits   2021/02/17T14:42:11       1        83      1.03
            NUV20210217_144239.fits   2021/02/17T14:42:39       1        76      5.02
            NUV20210217_144326.fits   2021/02/17T14:43:26       1        94     30.02
            NUV20210217_144702.fits   2021/02/17T14:47:02       1        10      0.06
            NUV20210217_144713.fits   2021/02/17T14:47:13       1        53      1.03
            NUV20210217_144730.fits   2021/02/17T14:47:30       1        85      5.02
            NUV20210217_144829.fits   2021/02/17T14:48:29       1       104     30.02
            NUV20210217_145204.fits   2021/02/17T14:52:04       1        12      0.06
            NUV20210217_145214.fits   2021/02/17T14:52:14       1        44      1.03
            NUV20210217_145239.fits   2021/02/17T14:52:39       1        95      5.02
            NUV20210217_145328.fits   2021/02/17T14:53:28       1       110     30.02
            NUV20210217_145703.fits   2021/02/17T14:57:03       1         7      0.05
            NUV20210217_145714.fits   2021/02/17T14:57:14       1        40      1.03
            NUV20210217_145738.fits   2021/02/17T14:57:38       1        94      5.02
            NUV20210217_145827.fits   2021/02/17T14:58:27       1       127     30.02
            NUV20210217_150201.fits   2021/02/17T15:02:01       1         8      0.06
            NUV20210217_150212.fits   2021/02/17T15:02:12       1        35      1.04
            NUV20210217_150238.fits   2021/02/17T15:02:38       1       105      5.02
            NUV20210217_150328.fits   2021/02/17T15:03:28       1       110     30.02
            NUV20210217_150701.fits   2021/02/17T15:07:01       1        11      0.06
            NUV20210217_150713.fits   2021/02/17T15:07:13       1        77      1.03
            NUV20210217_150738.fits   2021/02/17T15:07:38       1        97      5.02
            NUV20210217_150827.fits   2021/02/17T15:08:27       1       103     30.02
            NUV20210217_151207.fits   2021/02/17T15:12:07       1        30      0.11
            NUV20210217_151212.fits   2021/02/17T15:12:12       1        95      1.04
            NUV20210217_151239.fits   2021/02/17T15:12:39       1       100      5.02
            NUV20210217_151328.fits   2021/02/17T15:13:28       1        74     30.02
