#2020/10 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20201028_122453.fits   2020/10/28T12:24:53       1        56      0.13
            FUV20201028_122510.fits   2020/10/28T12:25:10       1       120      1.02
            FUV20201028_122539.fits   2020/10/28T12:25:39       1       121      5.02
            FUV20201028_122645.fits   2020/10/28T12:26:45       1        87     30.02
            FUV20201028_122954.fits   2020/10/28T12:29:54       1        33      0.13
            FUV20201028_123010.fits   2020/10/28T12:30:10       1       127      1.02
            FUV20201028_123039.fits   2020/10/28T12:30:39       1       110      5.02
            FUV20201028_123148.fits   2020/10/28T12:31:48       1        95     30.02
            FUV20201028_123455.fits   2020/10/28T12:34:55       1        26      0.13
            FUV20201028_123512.fits   2020/10/28T12:35:12       1       125      1.02
            FUV20201028_123539.fits   2020/10/28T12:35:39       1        99      5.02
            FUV20201028_123645.fits   2020/10/28T12:36:45       1        94     30.02
            FUV20201028_123954.fits   2020/10/28T12:39:54       1        21      0.13
            FUV20201028_124011.fits   2020/10/28T12:40:11       1        80      1.02
            FUV20201028_124039.fits   2020/10/28T12:40:39       1        89      5.02
            FUV20201028_124147.fits   2020/10/28T12:41:47       1        96     30.02
            FUV20201028_124453.fits   2020/10/28T12:44:53       1        12      0.13
            FUV20201028_124511.fits   2020/10/28T12:45:11       1        56      1.02
            FUV20201028_124539.fits   2020/10/28T12:45:39       1        85      5.02
            FUV20201028_124646.fits   2020/10/28T12:46:46       1        91     30.02
            FUV20201028_124958.fits   2020/10/28T12:49:58       1         8      0.19
            FUV20201028_125016.fits   2020/10/28T12:50:16       1        31      1.03
            FUV20201028_125031.fits   2020/10/28T12:50:31       1       101      5.02
            FUV20201028_125148.fits   2020/10/28T12:51:48       1        89     30.03
            FUV20201028_125453.fits   2020/10/28T12:54:53       1         8      0.16
            FUV20201028_125509.fits   2020/10/28T12:55:09       1        35      1.02
            FUV20201028_125538.fits   2020/10/28T12:55:38       0        24      5.02
            FUV20201028_125648.fits   2020/10/28T12:56:48       1        86     30.02
            FUV20201028_125954.fits   2020/10/28T12:59:54       1        27      0.13
            FUV20201028_130010.fits   2020/10/28T13:00:10       1        52      1.02
            FUV20201028_130039.fits   2020/10/28T13:00:39       1        83      5.02
            FUV20201028_130147.fits   2020/10/28T13:01:47       1        64     30.02
            FUV20201028_130451.fits   2020/10/28T13:04:51       1        25      0.13
            FUV20201028_130516.fits   2020/10/28T13:05:16       1       102      1.03
            FUV20201028_130530.fits   2020/10/28T13:05:30       1        75      5.02
            FUV20201028_130647.fits   2020/10/28T13:06:47       1        75     30.02
            FUV20201028_130953.fits   2020/10/28T13:09:53       1        89      0.13
            FUV20201028_131011.fits   2020/10/28T13:10:11       1       265      1.02
            FUV20201028_131039.fits   2020/10/28T13:10:39       1       150      5.02
            FUV20201028_131147.fits   2020/10/28T13:11:47       1        78     30.02
            FUV20201028_131451.fits   2020/10/28T13:14:51       1        30      0.13
            FUV20201028_131510.fits   2020/10/28T13:15:10       1        96      1.02
            FUV20201028_131539.fits   2020/10/28T13:15:39       1       121      5.02
            FUV20201028_131645.fits   2020/10/28T13:16:45       1        71     30.02
            FUV20201028_131952.fits   2020/10/28T13:19:52       1        35      0.13
            FUV20201028_132011.fits   2020/10/28T13:20:11       1       131      1.03
            FUV20201028_132039.fits   2020/10/28T13:20:39       1       104      5.02
            FUV20201028_132148.fits   2020/10/28T13:21:48       1        90     30.02
            FUV20201028_132454.fits   2020/10/28T13:24:54       1        48      0.13
            FUV20201028_132511.fits   2020/10/28T13:25:11       1       126      1.02
            FUV20201028_132539.fits   2020/10/28T13:25:39       1       134      5.02
            FUV20201028_132647.fits   2020/10/28T13:26:47       1        57     30.02
            FUV20201028_132951.fits   2020/10/28T13:29:51       1        18      0.13
            FUV20201028_133011.fits   2020/10/28T13:30:11       1        56      1.02
            FUV20201028_133038.fits   2020/10/28T13:30:38       1        69      5.02
            FUV20201028_133146.fits   2020/10/28T13:31:46       1        54     30.02
            FUV20201028_133453.fits   2020/10/28T13:34:53       1         5      0.14
            FUV20201028_133512.fits   2020/10/28T13:35:12       1        38      1.02
            FUV20201028_133539.fits   2020/10/28T13:35:39       1        92      5.02
            FUV20201028_133647.fits   2020/10/28T13:36:47       1        91     30.02
            FUV20201028_133951.fits   2020/10/28T13:39:51       1         4      0.13
            FUV20201028_134011.fits   2020/10/28T13:40:11       1        37      1.02
            FUV20201028_134039.fits   2020/10/28T13:40:39       1        97      5.02
            FUV20201028_134146.fits   2020/10/28T13:41:46       1        90     30.02
            FUV20201028_134454.fits   2020/10/28T13:44:54       1        15      0.13
            FUV20201028_134512.fits   2020/10/28T13:45:12       1        46      1.02
            FUV20201028_134539.fits   2020/10/28T13:45:39       1        94      5.02
            FUV20201028_134648.fits   2020/10/28T13:46:48       1        88     30.02
            FUV20201028_134952.fits   2020/10/28T13:49:52       1         6      0.14
            FUV20201028_135010.fits   2020/10/28T13:50:10       1        67      1.02
            FUV20201028_135031.fits   2020/10/28T13:50:31       1       104      5.02
            FUV20201028_135147.fits   2020/10/28T13:51:47       1        79     30.02
            FUV20201028_135456.fits   2020/10/28T13:54:56       1        21      0.16
            FUV20201028_135512.fits   2020/10/28T13:55:12       1        96      1.03
            FUV20201028_135539.fits   2020/10/28T13:55:39       1        93      5.02
            FUV20201028_135645.fits   2020/10/28T13:56:45       1        74     30.02
