#2021/05 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20210512_123749.fits   2021/05/12T12:37:49       1         6      0.06
            NUV20210512_123759.fits   2021/05/12T12:37:59       1        29      1.02
            NUV20210512_123816.fits   2021/05/12T12:38:16       1        54      5.02
            NUV20210512_123904.fits   2021/05/12T12:39:04       1        55     30.02
            NUV20210512_124244.fits   2021/05/12T12:42:44       1        11      0.11
            NUV20210512_124255.fits   2021/05/12T12:42:55       1        25      1.04
            NUV20210512_124318.fits   2021/05/12T12:43:18       1        66      5.02
            NUV20210512_124405.fits   2021/05/12T12:44:05       1        30     30.02
            NUV20210512_124749.fits   2021/05/12T12:47:49       1        44      0.06
            NUV20210512_124752.fits   2021/05/12T12:47:52       1       114      1.05
            NUV20210512_124817.fits   2021/05/12T12:48:17       1        84      5.02
            NUV20210512_124904.fits   2021/05/12T12:49:04       1        93     30.02
            NUV20210512_125248.fits   2021/05/12T12:52:48       1        36      0.05
            NUV20210512_125252.fits   2021/05/12T12:52:52       1       110      1.03
            NUV20210512_125318.fits   2021/05/12T12:53:18       1        85      5.02
            NUV20210512_125404.fits   2021/05/12T12:54:04       1        63     30.02
            NUV20210512_125745.fits   2021/05/12T12:57:45       1        48      0.10
            NUV20210512_125750.fits   2021/05/12T12:57:50       1       109      1.03
            NUV20210512_125817.fits   2021/05/12T12:58:17       1       111      5.02
            NUV20210512_125905.fits   2021/05/12T12:59:05       1        47     30.02
            NUV20210512_130248.fits   2021/05/12T13:02:48       1        39      0.05
            NUV20210512_130252.fits   2021/05/12T13:02:52       1       122      1.02
            NUV20210512_130316.fits   2021/05/12T13:03:16       1       106      5.02
            NUV20210512_130406.fits   2021/05/12T13:04:06       1        67     30.02
            NUV20210512_130752.fits   2021/05/12T13:07:52       1        85      1.02
            NUV20210512_130817.fits   2021/05/12T13:08:17       1        90      5.02
            NUV20210512_130904.fits   2021/05/12T13:09:04       1        55     30.02
            NUV20210512_131240.fits   2021/05/12T13:12:40       1         8      0.06
            NUV20210512_131252.fits   2021/05/12T13:12:52       1        41      1.05
            NUV20210512_131317.fits   2021/05/12T13:13:17       1        64      5.02
            NUV20210512_131406.fits   2021/05/12T13:14:06       1        86     30.02
            NUV20210512_131749.fits   2021/05/12T13:17:49       1         9      0.05
            NUV20210512_131752.fits   2021/05/12T13:17:52       1        28      1.05
            NUV20210512_131817.fits   2021/05/12T13:18:17       1        65      5.02
            NUV20210512_131904.fits   2021/05/12T13:19:04       1        83     30.02
            NUV20210512_132249.fits   2021/05/12T13:22:49       1        11      0.05
            NUV20210512_132251.fits   2021/05/12T13:22:51       1        26      1.04
            NUV20210512_132318.fits   2021/05/12T13:23:18       1        60      5.02
            NUV20210512_132404.fits   2021/05/12T13:24:04       1        93     30.02
            NUV20210512_132740.fits   2021/05/12T13:27:40       1        16      0.05
            NUV20210512_132754.fits   2021/05/12T13:27:54       1        27      1.05
            NUV20210512_132818.fits   2021/05/12T13:28:18       1        67      5.02
            NUV20210512_132904.fits   2021/05/12T13:29:04       1        81     30.02
            NUV20210512_133240.fits   2021/05/12T13:32:40       1        13      0.06
            NUV20210512_133252.fits   2021/05/12T13:32:52       1        58      1.03
            NUV20210512_133317.fits   2021/05/12T13:33:17       1        86      5.02
            NUV20210512_133406.fits   2021/05/12T13:34:06       1        53     30.02
            NUV20210512_133749.fits   2021/05/12T13:37:49       1        19      0.05
            NUV20210512_133751.fits   2021/05/12T13:37:51       1       192      1.04
            NUV20210512_133816.fits   2021/05/12T13:38:16       1       103      5.02
            NUV20210512_133904.fits   2021/05/12T13:39:04       1        62     30.02
            NUV20210512_134244.fits   2021/05/12T13:42:44       1        35      0.11
            NUV20210512_134255.fits   2021/05/12T13:42:55       1       126      1.05
            NUV20210512_134318.fits   2021/05/12T13:43:18       1       103      5.02
            NUV20210512_134405.fits   2021/05/12T13:44:05       1        76     30.02
            NUV20210512_134743.fits   2021/05/12T13:47:43       1        34      0.08
            NUV20210512_134752.fits   2021/05/12T13:47:52       1       101      1.04
            NUV20210512_134816.fits   2021/05/12T13:48:16       1       109      5.02
            NUV20210512_134904.fits   2021/05/12T13:49:04       1        46     30.02
            NUV20210512_135241.fits   2021/05/12T13:52:41       1        44      0.05
            NUV20210512_135252.fits   2021/05/12T13:52:52       1       182      1.02
            NUV20210512_135317.fits   2021/05/12T13:53:17       1       112      5.02
            NUV20210512_135406.fits   2021/05/12T13:54:06       1        60     30.02
            NUV20210512_135748.fits   2021/05/12T13:57:48       1        30      0.05
            NUV20210512_135752.fits   2021/05/12T13:57:52       1        57      1.05
            NUV20210512_135817.fits   2021/05/12T13:58:17       1        46      5.02
            NUV20210512_135904.fits   2021/05/12T13:59:04       1        58     30.02
            NUV20210512_140241.fits   2021/05/12T14:02:41       1        10      0.08
            NUV20210512_140252.fits   2021/05/12T14:02:52       1        18      1.02
            NUV20210512_140317.fits   2021/05/12T14:03:17       1        62      5.02
            NUV20210512_140404.fits   2021/05/12T14:04:04       1        76     30.02
            NUV20210512_140748.fits   2021/05/12T14:07:48       1        11      0.05
            NUV20210512_140750.fits   2021/05/12T14:07:50       1        33      1.04
            NUV20210512_140817.fits   2021/05/12T14:08:17       1        54      5.02
            NUV20210512_140904.fits   2021/05/12T14:09:04       1        71     30.02
