#2021/05 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20210512_123758.fits   2021/05/12T12:37:58       1        17      0.14
            FUV20210512_123804.fits   2021/05/12T12:38:04       1        23      1.02
            FUV20210512_123822.fits   2021/05/12T12:38:22       1        82      5.02
            FUV20210512_123930.fits   2021/05/12T12:39:30       1        69     30.02
            FUV20210512_124250.fits   2021/05/12T12:42:50       1       153      0.14
            FUV20210512_124300.fits   2021/05/12T12:43:00       1        50      1.02
            FUV20210512_124322.fits   2021/05/12T12:43:22       1        73      5.02
            FUV20210512_124431.fits   2021/05/12T12:44:31       1        65     30.02
            FUV20210512_124758.fits   2021/05/12T12:47:58       1        52      0.13
            FUV20210512_124804.fits   2021/05/12T12:48:04       1       105      1.02
            FUV20210512_124823.fits   2021/05/12T12:48:23       1       211      5.02
            FUV20210512_124931.fits   2021/05/12T12:49:31       1        71     30.02
            FUV20210512_125258.fits   2021/05/12T12:52:58       1        42      0.13
            FUV20210512_125304.fits   2021/05/12T12:53:04       1        77      1.02
            FUV20210512_125323.fits   2021/05/12T12:53:23       1       140      5.02
            FUV20210512_125430.fits   2021/05/12T12:54:30       1        76     30.02
            FUV20210512_125759.fits   2021/05/12T12:57:59       1        33      0.13
            FUV20210512_125805.fits   2021/05/12T12:58:05       1       128      1.02
            FUV20210512_125823.fits   2021/05/12T12:58:23       1        82      5.02
            FUV20210512_125930.fits   2021/05/12T12:59:30       1        67     30.02
            FUV20210512_130256.fits   2021/05/12T13:02:56       1        51      0.13
            FUV20210512_130304.fits   2021/05/12T13:03:04       1       139      1.02
            FUV20210512_130322.fits   2021/05/12T13:03:22       1        92      5.02
            FUV20210512_130431.fits   2021/05/12T13:04:31       1        76     30.02
            FUV20210512_130756.fits   2021/05/12T13:07:56       1        59      0.14
            FUV20210512_130807.fits   2021/05/12T13:08:07       1       127      1.02
            FUV20210512_130823.fits   2021/05/12T13:08:23       1        86      5.02
            FUV20210512_130930.fits   2021/05/12T13:09:30       1        61     30.02
            FUV20210512_131257.fits   2021/05/12T13:12:57       1        20      0.13
            FUV20210512_131304.fits   2021/05/12T13:13:04       1        31      1.02
            FUV20210512_131323.fits   2021/05/12T13:13:23       1        76      5.02
            FUV20210512_131430.fits   2021/05/12T13:14:30       1        68     30.02
            FUV20210512_131755.fits   2021/05/12T13:17:55       1         9      0.13
            FUV20210512_131804.fits   2021/05/12T13:18:04       1        27      1.02
            FUV20210512_131823.fits   2021/05/12T13:18:23       1        94      5.02
            FUV20210512_131931.fits   2021/05/12T13:19:31       1        71     30.02
            FUV20210512_132257.fits   2021/05/12T13:22:57       1        16      0.13
            FUV20210512_132304.fits   2021/05/12T13:23:04       1        31      1.02
            FUV20210512_132323.fits   2021/05/12T13:23:23       1        86      5.02
            FUV20210512_132430.fits   2021/05/12T13:24:30       1        81     30.02
            FUV20210512_132758.fits   2021/05/12T13:27:58       1        21      0.13
            FUV20210512_132804.fits   2021/05/12T13:28:04       1        32      1.02
            FUV20210512_132824.fits   2021/05/12T13:28:24       1        85      5.02
            FUV20210512_132932.fits   2021/05/12T13:29:32       1        65     30.02
            FUV20210512_133257.fits   2021/05/12T13:32:57       1        13      0.13
            FUV20210512_133304.fits   2021/05/12T13:33:04       1        39      1.02
            FUV20210512_133323.fits   2021/05/12T13:33:23       1        98      5.02
            FUV20210512_133431.fits   2021/05/12T13:34:31       1        63     30.02
            FUV20210512_133757.fits   2021/05/12T13:37:57       1        24      0.13
            FUV20210512_133804.fits   2021/05/12T13:38:04       1       107      1.02
            FUV20210512_133822.fits   2021/05/12T13:38:22       1       107      5.02
            FUV20210512_133930.fits   2021/05/12T13:39:30       1        60     30.02
            FUV20210512_134259.fits   2021/05/12T13:42:59       1        68      0.13
            FUV20210512_134304.fits   2021/05/12T13:43:04       1        85      1.02
            FUV20210512_134323.fits   2021/05/12T13:43:23       1        97      5.02
            FUV20210512_134431.fits   2021/05/12T13:44:31       1        56     30.02
            FUV20210512_134758.fits   2021/05/12T13:47:58       1        45      0.14
            FUV20210512_134805.fits   2021/05/12T13:48:05       1       118      1.02
            FUV20210512_134823.fits   2021/05/12T13:48:23       1        83      5.02
            FUV20210512_134931.fits   2021/05/12T13:49:31       1        56     30.02
            FUV20210512_135255.fits   2021/05/12T13:52:55       1        37      0.13
            FUV20210512_135305.fits   2021/05/12T13:53:05       1       141      1.02
            FUV20210512_135323.fits   2021/05/12T13:53:23       1       109      5.02
            FUV20210512_135431.fits   2021/05/12T13:54:31       1        54     30.02
            FUV20210512_135758.fits   2021/05/12T13:57:58       1        27      0.13
            FUV20210512_135804.fits   2021/05/12T13:58:04       1        51      1.02
            FUV20210512_135823.fits   2021/05/12T13:58:23       1        62      5.02
            FUV20210512_135932.fits   2021/05/12T13:59:32       1        79     30.02
            FUV20210512_140256.fits   2021/05/12T14:02:56       1         5      0.14
            FUV20210512_140307.fits   2021/05/12T14:03:07       1        33      1.02
            FUV20210512_140323.fits   2021/05/12T14:03:23       1        75      5.02
            FUV20210512_140431.fits   2021/05/12T14:04:31       1        75     30.02
            FUV20210512_140758.fits   2021/05/12T14:07:58       1         4      0.13
            FUV20210512_140804.fits   2021/05/12T14:08:04       1        19      1.02
            FUV20210512_140823.fits   2021/05/12T14:08:23       0        65      5.02
            FUV20210512_140931.fits   2021/05/12T14:09:31       1        63     30.02
