#2020/07 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20200709_004557.fits   2020/07/09T00:45:57       1        27      0.13
            FUV20200709_004606.fits   2020/07/09T00:46:06       1        65      1.02
            FUV20200709_004634.fits   2020/07/09T00:46:34       1        87      5.02
            FUV20200709_004742.fits   2020/07/09T00:47:42       1        96     30.02
            FUV20200709_005059.fits   2020/07/09T00:50:59       1        19      0.13
            FUV20200709_005106.fits   2020/07/09T00:51:06       1        89      1.02
            FUV20200709_005134.fits   2020/07/09T00:51:34       1       108      5.02
            FUV20200709_005244.fits   2020/07/09T00:52:44       1        73     30.02
            FUV20200709_005550.fits   2020/07/09T00:55:50       1        44      0.13
            FUV20200709_005606.fits   2020/07/09T00:56:06       1       172      1.02
            FUV20200709_005635.fits   2020/07/09T00:56:35       1       143      5.02
            FUV20200709_005743.fits   2020/07/09T00:57:43       1        92     30.02
            FUV20200709_010052.fits   2020/07/09T01:00:52       1        56      0.14
            FUV20200709_010106.fits   2020/07/09T01:01:06       1       174      1.02
            FUV20200709_010136.fits   2020/07/09T01:01:36       1       107      5.02
            FUV20200709_010242.fits   2020/07/09T01:02:42       1        90     30.02
            FUV20200709_010559.fits   2020/07/09T01:05:59       1        71      0.13
            FUV20200709_010606.fits   2020/07/09T01:06:06       1        97      1.02
            FUV20200709_010636.fits   2020/07/09T01:06:36       1       104      5.02
            FUV20200709_010742.fits   2020/07/09T01:07:42       1        65     30.02
            FUV20200709_011051.fits   2020/07/09T01:10:51       1        82      0.16
            FUV20200709_011109.fits   2020/07/09T01:11:09       1        87      1.03
            FUV20200709_011135.fits   2020/07/09T01:11:35       1       116      5.02
            FUV20200709_011242.fits   2020/07/09T01:12:42       1        78     30.02
            FUV20200709_011556.fits   2020/07/09T01:15:56       1        21      0.20
            FUV20200709_011600.fits   2020/07/09T01:16:00       1        97      1.04
            FUV20200709_011635.fits   2020/07/09T01:16:35       1       106      5.02
            FUV20200709_011742.fits   2020/07/09T01:17:42       1        74     30.02
            FUV20200709_012052.fits   2020/07/09T01:20:52       1         9      0.17
            FUV20200709_012109.fits   2020/07/09T01:21:09       1        43      1.02
            FUV20200709_012136.fits   2020/07/09T01:21:36       1        82      5.02
            FUV20200709_012242.fits   2020/07/09T01:22:42       1        87     30.02
            FUV20200709_012551.fits   2020/07/09T01:25:51       1         5      0.15
            FUV20200709_012607.fits   2020/07/09T01:26:07       1        37      1.03
            FUV20200709_012636.fits   2020/07/09T01:26:36       1        69      5.02
            FUV20200709_012744.fits   2020/07/09T01:27:44       1        68     30.02
            FUV20200709_013051.fits   2020/07/09T01:30:51       1        15      0.17
            FUV20200709_013107.fits   2020/07/09T01:31:07       1        32      1.03
            FUV20200709_013135.fits   2020/07/09T01:31:35       1        70      5.02
            FUV20200709_013242.fits   2020/07/09T01:32:42       1        74     30.02
            FUV20200709_013550.fits   2020/07/09T01:35:50       1        18      0.13
            FUV20200709_013606.fits   2020/07/09T01:36:06       1        42      1.02
            FUV20200709_013635.fits   2020/07/09T01:36:35       1        72      5.02
            FUV20200709_013743.fits   2020/07/09T01:37:43       1        69     30.02
            FUV20200709_014050.fits   2020/07/09T01:40:50       1        62      0.13
            FUV20200709_014106.fits   2020/07/09T01:41:06       1       113      1.02
            FUV20200709_014136.fits   2020/07/09T01:41:36       1       126      5.02
            FUV20200709_014242.fits   2020/07/09T01:42:42       1        67     30.02
            FUV20200709_014556.fits   2020/07/09T01:45:56       1        61      0.20
            FUV20200709_014603.fits   2020/07/09T01:46:03       1       153      1.03
            FUV20200709_014636.fits   2020/07/09T01:46:36       1        99      5.02
            FUV20200709_014744.fits   2020/07/09T01:47:44       1        63     30.02
            FUV20200709_015051.fits   2020/07/09T01:50:51       1        52      0.15
            FUV20200709_015107.fits   2020/07/09T01:51:07       1       123      1.03
            FUV20200709_015136.fits   2020/07/09T01:51:36       1       103      5.02
            FUV20200709_015242.fits   2020/07/09T01:52:42       1        73     30.02
            FUV20200709_015552.fits   2020/07/09T01:55:52       1        62      0.17
            FUV20200709_015608.fits   2020/07/09T01:56:08       1       120      1.03
            FUV20200709_015636.fits   2020/07/09T01:56:36       1       107      5.02
            FUV20200709_015742.fits   2020/07/09T01:57:42       1        67     30.02
            FUV20200709_020109.fits   2020/07/09T02:01:09       1        89      1.02
            FUV20200709_020135.fits   2020/07/09T02:01:35       1        91      5.02
            FUV20200709_020242.fits   2020/07/09T02:02:42       1        76     30.02
            FUV20200709_020559.fits   2020/07/09T02:05:59       1         7      0.13
            FUV20200709_020606.fits   2020/07/09T02:06:06       1        43      1.02
            FUV20200709_020636.fits   2020/07/09T02:06:36       1        68      5.02
            FUV20200709_020743.fits   2020/07/09T02:07:43       1        81     30.02
            FUV20200709_021050.fits   2020/07/09T02:10:50       1         4      0.13
            FUV20200709_021106.fits   2020/07/09T02:11:06       1        51      1.02
            FUV20200709_021135.fits   2020/07/09T02:11:35       1        77      5.02
            FUV20200709_021242.fits   2020/07/09T02:12:42       1        90     30.02
            FUV20200709_021551.fits   2020/07/09T02:15:51       1         8      0.14
            FUV20200709_021609.fits   2020/07/09T02:16:09       1        32      1.02
            FUV20200709_021634.fits   2020/07/09T02:16:34       1        92      5.02
            FUV20200709_021743.fits   2020/07/09T02:17:43       1        60     30.02
