#2021/10 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            NUV20211027_233859.fits   2021/10/27T23:38:59       1        44      0.08
            NUV20211027_233908.fits   2021/10/27T23:39:08       1       108      1.02
            NUV20211027_233926.fits   2021/10/27T23:39:26       1        85      5.02
            NUV20211027_234003.fits   2021/10/27T23:40:03       1        64     30.02
            NUV20211027_234359.fits   2021/10/27T23:43:59       1        29      0.05
            NUV20211027_234409.fits   2021/10/27T23:44:09       1        55      1.03
            NUV20211027_234426.fits   2021/10/27T23:44:26       1        67      5.02
            NUV20211027_234505.fits   2021/10/27T23:45:05       1        82     30.02
            NUV20211027_234859.fits   2021/10/27T23:48:59       1        25      0.05
            NUV20211027_234908.fits   2021/10/27T23:49:08       1        37      1.02
            NUV20211027_234926.fits   2021/10/27T23:49:26       1        70      5.02
            NUV20211027_235005.fits   2021/10/27T23:50:05       1       102     30.02
            NUV20211027_235357.fits   2021/10/27T23:53:57       1         5      0.05
            NUV20211027_235409.fits   2021/10/27T23:54:09       1        25      1.04
            NUV20211027_235426.fits   2021/10/27T23:54:26       1        96      5.02
            NUV20211027_235503.fits   2021/10/27T23:55:03       1       124     30.02
            NUV20211027_235859.fits   2021/10/27T23:58:59       1        40      0.05
            NUV20211027_235908.fits   2021/10/27T23:59:08       1        37      1.02
            NUV20211027_235926.fits   2021/10/27T23:59:26       1        98      5.02
            NUV20211028_000003.fits   2021/10/28T00:00:03       1       129     30.02
            NUV20211028_000359.fits   2021/10/28T00:03:59       0         4      0.06
            NUV20211028_000409.fits   2021/10/28T00:04:09       1        49      1.02
            NUV20211028_000426.fits   2021/10/28T00:04:26       1       102      5.02
            NUV20211028_000505.fits   2021/10/28T00:05:05       1       114     30.02
            NUV20211028_000859.fits   2021/10/28T00:08:59       1        24      0.06
            NUV20211028_000903.fits   2021/10/28T00:09:03       1        46      1.05
            NUV20211028_000925.fits   2021/10/28T00:09:25       1       130      5.02
            NUV20211028_001002.fits   2021/10/28T00:10:02       1        46     30.02
            NUV20211028_001351.fits   2021/10/28T00:13:51       1        30      0.06
            NUV20211028_001409.fits   2021/10/28T00:14:09       1       156      1.03
            NUV20211028_001425.fits   2021/10/28T00:14:25       1       146      5.02
            NUV20211028_001506.fits   2021/10/28T00:15:06       1        77     30.02
            NUV20211028_001859.fits   2021/10/28T00:18:59       1        31      0.08
            NUV20211028_001903.fits   2021/10/28T00:19:03       1       110      1.05
            NUV20211028_001926.fits   2021/10/28T00:19:26       1       105      5.02
            NUV20211028_002005.fits   2021/10/28T00:20:05       1        89     30.02
            NUV20211028_002359.fits   2021/10/28T00:23:59       1        57      0.05
            NUV20211028_002402.fits   2021/10/28T00:24:02       1       120      1.04
            NUV20211028_002426.fits   2021/10/28T00:24:26       1       111      5.02
            NUV20211028_002506.fits   2021/10/28T00:25:06       1        61     30.02
            NUV20211028_002854.fits   2021/10/28T00:28:54       1        33      0.10
            NUV20211028_002903.fits   2021/10/28T00:29:03       1       125      1.05
            NUV20211028_002926.fits   2021/10/28T00:29:26       1       101      5.02
            NUV20211028_003004.fits   2021/10/28T00:30:04       1        78     30.02
            NUV20211028_003359.fits   2021/10/28T00:33:59       1        21      0.05
            NUV20211028_003409.fits   2021/10/28T00:34:09       1        41      1.03
            NUV20211028_003426.fits   2021/10/28T00:34:26       1        88      5.02
            NUV20211028_003503.fits   2021/10/28T00:35:03       1        92     30.02
            NUV20211028_003859.fits   2021/10/28T00:38:59       1        16      0.05
            NUV20211028_003908.fits   2021/10/28T00:39:08       1        32      1.02
            NUV20211028_003926.fits   2021/10/28T00:39:26       1        70      5.02
            NUV20211028_004005.fits   2021/10/28T00:40:05       1       117     30.02
            NUV20211028_004350.fits   2021/10/28T00:43:50       1        14      0.05
            NUV20211028_004402.fits   2021/10/28T00:44:02       1        39      1.04
            NUV20211028_004425.fits   2021/10/28T00:44:25       1        69      5.02
            NUV20211028_004505.fits   2021/10/28T00:45:05       1       107     30.02
            NUV20211028_004859.fits   2021/10/28T00:48:59       1        15      0.05
            NUV20211028_004909.fits   2021/10/28T00:49:09       1        20      1.02
            NUV20211028_004925.fits   2021/10/28T00:49:25       1        76      5.02
            NUV20211028_005006.fits   2021/10/28T00:50:06       1        83     30.02
            NUV20211028_005352.fits   2021/10/28T00:53:52       1        20      0.08
            NUV20211028_005408.fits   2021/10/28T00:54:08       1        42      1.02
            NUV20211028_005426.fits   2021/10/28T00:54:26       1        67      5.02
            NUV20211028_005506.fits   2021/10/28T00:55:06       1       106     30.02
            NUV20211028_005851.fits   2021/10/28T00:58:51       1        24      0.06
            NUV20211028_005908.fits   2021/10/28T00:59:08       1       118      1.02
            NUV20211028_005926.fits   2021/10/28T00:59:26       1        85      5.02
            NUV20211028_010004.fits   2021/10/28T01:00:04       1        37     30.02
            NUV20211028_010359.fits   2021/10/28T01:03:59       1        57      0.05
            NUV20211028_010409.fits   2021/10/28T01:04:09       1       144      1.02
            NUV20211028_010425.fits   2021/10/28T01:04:25       1        91      5.02
            NUV20211028_010503.fits   2021/10/28T01:05:03       1        64     30.02
            NUV20211028_010859.fits   2021/10/28T01:08:59       1        39      0.06
            NUV20211028_010900.fits   2021/10/28T01:09:00       1        94      1.04
            NUV20211028_010925.fits   2021/10/28T01:09:25       1        78      5.02
            NUV20211028_011003.fits   2021/10/28T01:10:03       1        81     30.02
