#2020/07 Number Pass = 74 (97.3684%)
                               file                  time    pass    total5   exptime
            NUV20200709_004550.fits   2020/07/09T00:45:50       1        17      0.05
            NUV20200709_004603.fits   2020/07/09T00:46:03       1        30      1.02
            NUV20200709_004629.fits   2020/07/09T00:46:29       1        77      5.02
            NUV20200709_004706.fits   2020/07/09T00:47:06       1        82     30.02
            NUV20200709_005051.fits   2020/07/09T00:50:51       1        11      0.05
            NUV20200709_005105.fits   2020/07/09T00:51:05       1        69      1.04
            NUV20200709_005129.fits   2020/07/09T00:51:29       1        94      5.02
            NUV20200709_005209.fits   2020/07/09T00:52:09       1        35     30.02
            NUV20200709_005552.fits   2020/07/09T00:55:52       1        38      0.05
            NUV20200709_005603.fits   2020/07/09T00:56:03       1       135      1.05
            NUV20200709_005628.fits   2020/07/09T00:56:28       1        94      5.02
            NUV20200709_005709.fits   2020/07/09T00:57:09       0        54     30.02
            NUV20200709_010054.fits   2020/07/09T01:00:54       1        93      0.08
            NUV20200709_010103.fits   2020/07/09T01:01:03       1        85      1.05
            NUV20200709_010129.fits   2020/07/09T01:01:29       1       135      5.02
            NUV20200709_010207.fits   2020/07/09T01:02:07       1        84     30.02
            NUV20200709_010553.fits   2020/07/09T01:05:53       1        61      0.05
            NUV20200709_010603.fits   2020/07/09T01:06:03       1       108      1.03
            NUV20200709_010629.fits   2020/07/09T01:06:29       1        99      5.02
            NUV20200709_010706.fits   2020/07/09T01:07:06       1        40     30.02
            NUV20200709_011056.fits   2020/07/09T01:10:56       1        24      0.09
            NUV20200709_011109.fits   2020/07/09T01:11:09       1        97      1.02
            NUV20200709_011120.fits   2020/07/09T01:11:20       1        88      5.02
            NUV20200709_011209.fits   2020/07/09T01:12:09       0        44     30.02
            NUV20200709_011556.fits   2020/07/09T01:15:56       1        14      0.09
            NUV20200709_011601.fits   2020/07/09T01:16:01       1        45      1.02
            NUV20200709_011622.fits   2020/07/09T01:16:22       1        77      5.03
            NUV20200709_011709.fits   2020/07/09T01:17:09       1        73     30.02
            NUV20200709_012056.fits   2020/07/09T01:20:56       1        13      0.10
            NUV20200709_012100.fits   2020/07/09T01:21:00       1        33      1.02
            NUV20200709_012121.fits   2020/07/09T01:21:21       1        53      5.02
            NUV20200709_012208.fits   2020/07/09T01:22:08       1        89     30.02
            NUV20200709_012557.fits   2020/07/09T01:25:57       1        11      0.09
            NUV20200709_012606.fits   2020/07/09T01:26:06       1        16      1.05
            NUV20200709_012629.fits   2020/07/09T01:26:29       1        56      5.02
            NUV20200709_012708.fits   2020/07/09T01:27:08       1        83     30.02
            NUV20200709_013055.fits   2020/07/09T01:30:55       1         7      0.09
            NUV20200709_013100.fits   2020/07/09T01:31:00       1       122      1.02
            NUV20200709_013128.fits   2020/07/09T01:31:28       1        51      5.02
            NUV20200709_013206.fits   2020/07/09T01:32:06       1        83     30.02
            NUV20200709_013550.fits   2020/07/09T01:35:50       1        21      0.05
            NUV20200709_013602.fits   2020/07/09T01:36:02       1        33      1.03
            NUV20200709_013629.fits   2020/07/09T01:36:29       1        70      5.02
            NUV20200709_013708.fits   2020/07/09T01:37:08       1        39     30.02
            NUV20200709_014053.fits   2020/07/09T01:40:53       1        38      0.05
            NUV20200709_014106.fits   2020/07/09T01:41:06       1       114      1.05
            NUV20200709_014129.fits   2020/07/09T01:41:29       1        91      5.02
            NUV20200709_014206.fits   2020/07/09T01:42:06       1        61     30.02
            NUV20200709_014556.fits   2020/07/09T01:45:56       1        39      0.12
            NUV20200709_014603.fits   2020/07/09T01:46:03       1       111      1.05
            NUV20200709_014622.fits   2020/07/09T01:46:22       1        90      5.02
            NUV20200709_014706.fits   2020/07/09T01:47:06       1        53     30.02
            NUV20200709_015059.fits   2020/07/09T01:50:59       1        28      0.11
            NUV20200709_015106.fits   2020/07/09T01:51:06       1       103      1.05
            NUV20200709_015129.fits   2020/07/09T01:51:29       1        79      5.02
            NUV20200709_015209.fits   2020/07/09T01:52:09       1        38     30.02
            NUV20200709_015552.fits   2020/07/09T01:55:52       1        57      0.07
            NUV20200709_015601.fits   2020/07/09T01:56:01       1       123      1.03
            NUV20200709_015629.fits   2020/07/09T01:56:29       1        94      5.02
            NUV20200709_015706.fits   2020/07/09T01:57:06       1        74     30.02
            NUV20200709_020056.fits   2020/07/09T02:00:56       1        28      0.11
            NUV20200709_020106.fits   2020/07/09T02:01:06       1        99      1.04
            NUV20200709_020129.fits   2020/07/09T02:01:29       1        59      5.02
            NUV20200709_020208.fits   2020/07/09T02:02:08       1        43     30.02
            NUV20200709_020556.fits   2020/07/09T02:05:56       1         9      0.10
            NUV20200709_020607.fits   2020/07/09T02:06:07       1        41      1.05
            NUV20200709_020629.fits   2020/07/09T02:06:29       1        64      5.02
            NUV20200709_020706.fits   2020/07/09T02:07:06       1        83     30.02
            NUV20200709_021053.fits   2020/07/09T02:10:53       1        92      0.05
            NUV20200709_021103.fits   2020/07/09T02:11:03       1        22      1.05
            NUV20200709_021129.fits   2020/07/09T02:11:29       1        58      5.02
            NUV20200709_021209.fits   2020/07/09T02:12:09       1        90     30.02
            NUV20200709_021557.fits   2020/07/09T02:15:57       1        11      0.09
            NUV20200709_021606.fits   2020/07/09T02:16:06       1        25      1.04
            NUV20200709_021629.fits   2020/07/09T02:16:29       1        72      5.02
            NUV20200709_021708.fits   2020/07/09T02:17:08       1        90     30.02
