#2019/03 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20190320_130156.fits   2019/03/20T13:01:56       1        35      0.09
            NUV20190320_130200.fits   2019/03/20T13:02:00       1       133      1.02
            NUV20190320_130228.fits   2019/03/20T13:02:28       1       104      5.02
            NUV20190320_130316.fits   2019/03/20T13:03:16       1        60     30.02
            NUV20190320_130651.fits   2019/03/20T13:06:51       1        47      0.05
            NUV20190320_130705.fits   2019/03/20T13:07:05       1        95      1.05
            NUV20190320_130728.fits   2019/03/20T13:07:28       1        79      5.02
            NUV20190320_130818.fits   2019/03/20T13:08:18       1        24     30.02
            NUV20190320_131152.fits   2019/03/20T13:11:52       1        41      0.05
            NUV20190320_131202.fits   2019/03/20T13:12:02       1        97      1.03
            NUV20190320_131227.fits   2019/03/20T13:12:27       1        84      5.02
            NUV20190320_131310.fits   2019/03/20T13:13:10       1        37     30.02
            NUV20190320_131650.fits   2019/03/20T13:16:50       1       112      0.05
            NUV20190320_131704.fits   2019/03/20T13:17:04       1       122      1.04
            NUV20190320_131729.fits   2019/03/20T13:17:29       1        70      5.02
            NUV20190320_131818.fits   2019/03/20T13:18:18       1        47     30.02
            NUV20190320_132159.fits   2019/03/20T13:21:59       1        24      0.05
            NUV20190320_132200.fits   2019/03/20T13:22:00       1        40      1.03
            NUV20190320_132227.fits   2019/03/20T13:22:27       1        37      5.02
            NUV20190320_132317.fits   2019/03/20T13:23:17       1        33     30.02
            NUV20190320_132653.fits   2019/03/20T13:26:53       1         5      0.06
            NUV20190320_132700.fits   2019/03/20T13:27:00       1        21      1.02
            NUV20190320_132720.fits   2019/03/20T13:27:20       1        32      5.03
            NUV20190320_132816.fits   2019/03/20T13:28:16       1        51     30.02
            NUV20190320_133150.fits   2019/03/20T13:31:50       1         5      0.05
            NUV20190320_133204.fits   2019/03/20T13:32:04       1        12      1.05
            NUV20190320_133228.fits   2019/03/20T13:32:28       1        32      5.02
            NUV20190320_133316.fits   2019/03/20T13:33:16       1        37     30.02
            NUV20190320_133651.fits   2019/03/20T13:36:51       1        13      0.05
            NUV20190320_133702.fits   2019/03/20T13:37:02       1        10      1.03
            NUV20190320_133727.fits   2019/03/20T13:37:27       1        34      5.02
            NUV20190320_133817.fits   2019/03/20T13:38:17       1        30     30.02
            NUV20190320_134157.fits   2019/03/20T13:41:57       1        25      0.10
            NUV20190320_134202.fits   2019/03/20T13:42:02       1        56      1.05
            NUV20190320_134220.fits   2019/03/20T13:42:20       1        51      5.02
            NUV20190320_134316.fits   2019/03/20T13:43:16       1        45     30.02
            NUV20190320_134651.fits   2019/03/20T13:46:51       1        47      0.06
            NUV20190320_134700.fits   2019/03/20T13:47:00       1        77      1.02
            NUV20190320_134727.fits   2019/03/20T13:47:27       1        74      5.02
            NUV20190320_134818.fits   2019/03/20T13:48:18       1        57     30.02
            NUV20190320_135157.fits   2019/03/20T13:51:57       1        32      0.09
            NUV20190320_135203.fits   2019/03/20T13:52:03       1       146      1.05
            NUV20190320_135229.fits   2019/03/20T13:52:29       1        78      5.02
            NUV20190320_135316.fits   2019/03/20T13:53:16       1        48     30.02
            NUV20190320_135653.fits   2019/03/20T13:56:53       1        39      0.06
            NUV20190320_135700.fits   2019/03/20T13:57:00       1       136      1.03
            NUV20190320_135727.fits   2019/03/20T13:57:27       1        89      5.02
            NUV20190320_135816.fits   2019/03/20T13:58:16       1        38     30.02
            NUV20190320_140151.fits   2019/03/20T14:01:51       1        46      0.05
            NUV20190320_140202.fits   2019/03/20T14:02:02       1       180      1.03
            NUV20190320_140227.fits   2019/03/20T14:02:27       1       105      5.02
            NUV20190320_140317.fits   2019/03/20T14:03:17       1        46     30.02
            NUV20190320_140659.fits   2019/03/20T14:06:59       1        23      0.05
            NUV20190320_140704.fits   2019/03/20T14:07:04       1        62      1.04
            NUV20190320_140729.fits   2019/03/20T14:07:29       1        46      5.02
            NUV20190320_140819.fits   2019/03/20T14:08:19       1        45     30.02
            NUV20190320_141151.fits   2019/03/20T14:11:51       1        10      0.05
            NUV20190320_141202.fits   2019/03/20T14:12:02       1        17      1.03
            NUV20190320_141229.fits   2019/03/20T14:12:29       1        39      5.02
            NUV20190320_141317.fits   2019/03/20T14:13:17       1        41     30.02
            NUV20190320_141650.fits   2019/03/20T14:16:50       1         5      0.05
            NUV20190320_141704.fits   2019/03/20T14:17:04       1        20      1.05
            NUV20190320_141720.fits   2019/03/20T14:17:20       1        41      5.02
            NUV20190320_141818.fits   2019/03/20T14:18:18       1        59     30.02
            NUV20190320_142159.fits   2019/03/20T14:21:59       1        11      0.05
            NUV20190320_142200.fits   2019/03/20T14:22:00       1        22      1.03
            NUV20190320_142227.fits   2019/03/20T14:22:27       1        34      5.02
            NUV20190320_142319.fits   2019/03/20T14:23:19       1        50     30.02
            NUV20190320_142652.fits   2019/03/20T14:26:52       1         7      0.06
            NUV20190320_142701.fits   2019/03/20T14:27:01       1        55      1.04
            NUV20190320_142727.fits   2019/03/20T14:27:27       1        38      5.02
            NUV20190320_142817.fits   2019/03/20T14:28:17       1        46     30.02
            NUV20190320_143150.fits   2019/03/20T14:31:50       1        29      0.05
            NUV20190320_143205.fits   2019/03/20T14:32:05       1        33      1.05
            NUV20190320_143220.fits   2019/03/20T14:32:20       1        45      5.02
            NUV20190320_143319.fits   2019/03/20T14:33:19       1        36     30.02
