#2021/04 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20210415_003836.fits   2021/04/15T00:38:36       1        33      0.16
            FUV20210415_003850.fits   2021/04/15T00:38:50       1        32      1.02
            FUV20210415_003919.fits   2021/04/15T00:39:19       1        80      5.02
            FUV20210415_004028.fits   2021/04/15T00:40:28       1        49     30.02
            FUV20210415_004333.fits   2021/04/15T00:43:33       1        36      0.13
            FUV20210415_004352.fits   2021/04/15T00:43:52       1       119      1.02
            FUV20210415_004418.fits   2021/04/15T00:44:18       1        67      5.02
            FUV20210415_004527.fits   2021/04/15T00:45:27       1        66     30.02
            FUV20210415_004831.fits   2021/04/15T00:48:31       1        55      0.13
            FUV20210415_004851.fits   2021/04/15T00:48:51       1       122      1.02
            FUV20210415_004919.fits   2021/04/15T00:49:19       1       150      5.02
            FUV20210415_005026.fits   2021/04/15T00:50:26       1        70     30.02
            FUV20210415_005332.fits   2021/04/15T00:53:32       1        65      0.14
            FUV20210415_005354.fits   2021/04/15T00:53:54       1       123      1.03
            FUV20210415_005411.fits   2021/04/15T00:54:11       1       108      5.02
            FUV20210415_005526.fits   2021/04/15T00:55:26       1        78     30.02
            FUV20210415_005834.fits   2021/04/15T00:58:34       1        86      0.13
            FUV20210415_005851.fits   2021/04/15T00:58:51       1       140      1.02
            FUV20210415_005919.fits   2021/04/15T00:59:19       1       112      5.02
            FUV20210415_010027.fits   2021/04/15T01:00:27       1        57     30.02
            FUV20210415_010331.fits   2021/04/15T01:03:31       1        79      0.13
            FUV20210415_010351.fits   2021/04/15T01:03:51       1       158      1.02
            FUV20210415_010419.fits   2021/04/15T01:04:19       1       107      5.02
            FUV20210415_010526.fits   2021/04/15T01:05:26       1        67     30.02
            FUV20210415_010833.fits   2021/04/15T01:08:33       1        21      0.13
            FUV20210415_010851.fits   2021/04/15T01:08:51       1        34      1.02
            FUV20210415_010919.fits   2021/04/15T01:09:19       1        64      5.02
            FUV20210415_011028.fits   2021/04/15T01:10:28       1        63     30.02
            FUV20210415_011334.fits   2021/04/15T01:13:34       1        27      0.13
            FUV20210415_011350.fits   2021/04/15T01:13:50       1        31      1.02
            FUV20210415_011419.fits   2021/04/15T01:14:19       1        62      5.02
            FUV20210415_011525.fits   2021/04/15T01:15:25       1        83     30.02
            FUV20210415_011832.fits   2021/04/15T01:18:32       1        39      0.13
            FUV20210415_011853.fits   2021/04/15T01:18:53       0        18      1.03
            FUV20210415_011910.fits   2021/04/15T01:19:10       1        64      5.02
            FUV20210415_012025.fits   2021/04/15T01:20:25       1        78     30.02
            FUV20210415_012331.fits   2021/04/15T01:23:31       1         6      0.13
            FUV20210415_012351.fits   2021/04/15T01:23:51       1        22      1.02
            FUV20210415_012419.fits   2021/04/15T01:24:19       1        67      5.02
            FUV20210415_012527.fits   2021/04/15T01:25:27       1        77     30.02
            FUV20210415_012833.fits   2021/04/15T01:28:33       1         5      0.14
            FUV20210415_012851.fits   2021/04/15T01:28:51       1        33      1.02
            FUV20210415_012919.fits   2021/04/15T01:29:19       1        63      5.02
            FUV20210415_013025.fits   2021/04/15T01:30:25       1        55     30.02
            FUV20210415_013332.fits   2021/04/15T01:33:32       1        54      0.13
            FUV20210415_013351.fits   2021/04/15T01:33:51       1       129      1.02
            FUV20210415_013418.fits   2021/04/15T01:34:18       1       114      5.02
            FUV20210415_013525.fits   2021/04/15T01:35:25       1        60     30.02
            FUV20210415_013832.fits   2021/04/15T01:38:32       1        54      0.14
            FUV20210415_013853.fits   2021/04/15T01:38:53       1       148      1.03
            FUV20210415_013919.fits   2021/04/15T01:39:19       1        87      5.02
            FUV20210415_014028.fits   2021/04/15T01:40:28       1        59     30.02
            FUV20210415_014334.fits   2021/04/15T01:43:34       1        48      0.13
            FUV20210415_014350.fits   2021/04/15T01:43:50       1       137      1.02
            FUV20210415_014419.fits   2021/04/15T01:44:19       1       106      5.02
            FUV20210415_014528.fits   2021/04/15T01:45:28       1        64     30.02
            FUV20210415_014831.fits   2021/04/15T01:48:31       1        31      0.13
            FUV20210415_014851.fits   2021/04/15T01:48:51       1       148      1.02
            FUV20210415_014919.fits   2021/04/15T01:49:19       1       103      5.02
            FUV20210415_015025.fits   2021/04/15T01:50:25       1        58     30.02
            FUV20210415_015334.fits   2021/04/15T01:53:34       1        15      0.13
            FUV20210415_015350.fits   2021/04/15T01:53:50       1        99      1.02
            FUV20210415_015419.fits   2021/04/15T01:54:19       1        73      5.02
            FUV20210415_015527.fits   2021/04/15T01:55:27       1        63     30.02
            FUV20210415_015831.fits   2021/04/15T01:58:31       1        14      0.13
            FUV20210415_015851.fits   2021/04/15T01:58:51       1        42      1.02
            FUV20210415_015919.fits   2021/04/15T01:59:19       1        74      5.02
            FUV20210415_020025.fits   2021/04/15T02:00:25       1        76     30.02
            FUV20210415_020332.fits   2021/04/15T02:03:32       1         7      0.13
            FUV20210415_020352.fits   2021/04/15T02:03:52       1        31      1.02
            FUV20210415_020419.fits   2021/04/15T02:04:19       1        60      5.02
            FUV20210415_020527.fits   2021/04/15T02:05:27       1        72     30.02
            FUV20210415_020831.fits   2021/04/15T02:08:31       1        13      0.13
            FUV20210415_020852.fits   2021/04/15T02:08:52       1        36      1.02
            FUV20210415_020910.fits   2021/04/15T02:09:10       1        65      5.02
            FUV20210415_021025.fits   2021/04/15T02:10:25       1        86     30.02
