#2022/02 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20220216_132451.fits   2022/02/16T13:24:51       1        19      0.20
            FUV20220216_132506.fits   2022/02/16T13:25:06       1        55      1.03
            FUV20220216_132520.fits   2022/02/16T13:25:20       0        59      5.02
            FUV20220216_132639.fits   2022/02/16T13:26:39       1        54     30.02
            FUV20220216_132955.fits   2022/02/16T13:29:55       1        10      0.13
            FUV20220216_133005.fits   2022/02/16T13:30:05       1        48      1.02
            FUV20220216_133020.fits   2022/02/16T13:30:20       1       115      5.02
            FUV20220216_133137.fits   2022/02/16T13:31:37       1        93     30.02
            FUV20220216_133454.fits   2022/02/16T13:34:54       1        13      0.14
            FUV20220216_133503.fits   2022/02/16T13:35:03       1        84      1.02
            FUV20220216_133520.fits   2022/02/16T13:35:20       1        86      5.02
            FUV20220216_133630.fits   2022/02/16T13:36:30       1       103     30.02
            FUV20220216_133956.fits   2022/02/16T13:39:56       1        37      0.13
            FUV20220216_134002.fits   2022/02/16T13:40:02       1       122      1.02
            FUV20220216_134020.fits   2022/02/16T13:40:20       1       124      5.02
            FUV20220216_134139.fits   2022/02/16T13:41:39       1        57     30.02
            FUV20220216_134455.fits   2022/02/16T13:44:55       1        52      0.13
            FUV20220216_134503.fits   2022/02/16T13:45:03       1       147      1.02
            FUV20220216_134521.fits   2022/02/16T13:45:21       1       118      5.02
            FUV20220216_134638.fits   2022/02/16T13:46:38       1        76     30.02
            FUV20220216_134954.fits   2022/02/16T13:49:54       1        56      0.13
            FUV20220216_135003.fits   2022/02/16T13:50:03       1       165      1.02
            FUV20220216_135020.fits   2022/02/16T13:50:20       1       101      5.02
            FUV20220216_135130.fits   2022/02/16T13:51:30       1        88     30.02
            FUV20220216_135456.fits   2022/02/16T13:54:56       1        53      0.13
            FUV20220216_135502.fits   2022/02/16T13:55:02       1       145      1.02
            FUV20220216_135520.fits   2022/02/16T13:55:20       1       107      5.02
            FUV20220216_135637.fits   2022/02/16T13:56:37       1        72     30.02
            FUV20220216_135955.fits   2022/02/16T13:59:55       1        24      0.13
            FUV20220216_140002.fits   2022/02/16T14:00:02       1       125      1.02
            FUV20220216_140020.fits   2022/02/16T14:00:20       1       100      5.02
            FUV20220216_140130.fits   2022/02/16T14:01:30       1        96     30.02
            FUV20220216_140456.fits   2022/02/16T14:04:56       1        25      0.13
            FUV20220216_140503.fits   2022/02/16T14:05:03       1        53      1.02
            FUV20220216_140520.fits   2022/02/16T14:05:20       1        76      5.02
            FUV20220216_140638.fits   2022/02/16T14:06:38       1       103     30.02
            FUV20220216_140955.fits   2022/02/16T14:09:55       1         4      0.13
            FUV20220216_141002.fits   2022/02/16T14:10:02       1        49      1.02
            FUV20220216_141020.fits   2022/02/16T14:10:20       1        88      5.02
            FUV20220216_141130.fits   2022/02/16T14:11:30       1        96     30.02
            FUV20220216_141456.fits   2022/02/16T14:14:56       1         5      0.13
            FUV20220216_141502.fits   2022/02/16T14:15:02       1        41      1.02
            FUV20220216_141520.fits   2022/02/16T14:15:20       1        80      5.02
            FUV20220216_141630.fits   2022/02/16T14:16:30       1        89     30.02
            FUV20220216_141956.fits   2022/02/16T14:19:56       1        16      0.13
            FUV20220216_142002.fits   2022/02/16T14:20:02       1        35      1.02
            FUV20220216_142020.fits   2022/02/16T14:20:20       1        81      5.02
            FUV20220216_142130.fits   2022/02/16T14:21:30       1        80     30.02
            FUV20220216_142454.fits   2022/02/16T14:24:54       1         9      0.13
            FUV20220216_142502.fits   2022/02/16T14:25:02       1        78      1.02
            FUV20220216_142520.fits   2022/02/16T14:25:20       1        80      5.02
            FUV20220216_142630.fits   2022/02/16T14:26:30       1        39     30.02
            FUV20220216_142956.fits   2022/02/16T14:29:56       1        55      0.13
            FUV20220216_143003.fits   2022/02/16T14:30:03       1       129      1.02
            FUV20220216_143020.fits   2022/02/16T14:30:20       1       116      5.02
            FUV20220216_143139.fits   2022/02/16T14:31:39       1       202     30.02
            FUV20220216_143456.fits   2022/02/16T14:34:56       1        45      0.13
            FUV20220216_143503.fits   2022/02/16T14:35:03       1       139      1.02
            FUV20220216_143520.fits   2022/02/16T14:35:20       1       102      5.02
            FUV20220216_143637.fits   2022/02/16T14:36:37       1        80     30.02
            FUV20220216_143956.fits   2022/02/16T14:39:56       1        39      0.13
            FUV20220216_144002.fits   2022/02/16T14:40:02       1       137      1.02
            FUV20220216_144020.fits   2022/02/16T14:40:20       1       118      5.02
            FUV20220216_144137.fits   2022/02/16T14:41:37       1        76     30.02
            FUV20220216_144456.fits   2022/02/16T14:44:56       1        84      0.13
            FUV20220216_144502.fits   2022/02/16T14:45:02       1       176      1.02
            FUV20220216_144520.fits   2022/02/16T14:45:20       1       161      5.02
            FUV20220216_144639.fits   2022/02/16T14:46:39       1       123     30.02
            FUV20220216_144953.fits   2022/02/16T14:49:53       1        23      0.13
            FUV20220216_145003.fits   2022/02/16T14:50:03       1       135      1.02
            FUV20220216_145020.fits   2022/02/16T14:50:20       1        98      5.02
            FUV20220216_145139.fits   2022/02/16T14:51:39       1        50     30.02
            FUV20220216_145456.fits   2022/02/16T14:54:56       1         9      0.13
            FUV20220216_145503.fits   2022/02/16T14:55:03       1        58      1.02
            FUV20220216_145520.fits   2022/02/16T14:55:20       1       107      5.02
            FUV20220216_145639.fits   2022/02/16T14:56:39       1        93     30.02
