#2022/04 Number Pass = 75 (98.6842%)
                               file                  time    pass    total5   exptime
            FUV20220414_003452.fits   2022/04/14T00:34:52       1         8      0.17
            FUV20220414_003506.fits   2022/04/14T00:35:06       1        42      1.02
            FUV20220414_003535.fits   2022/04/14T00:35:35       1        90      5.02
            FUV20220414_003642.fits   2022/04/14T00:36:42       1        76     30.02
            FUV20220414_003950.fits   2022/04/14T00:39:50       1        91      0.13
            FUV20220414_004006.fits   2022/04/14T00:40:06       1       103      1.02
            FUV20220414_004035.fits   2022/04/14T00:40:35       1        80      5.02
            FUV20220414_004142.fits   2022/04/14T00:41:42       1        99     30.02
            FUV20220414_004458.fits   2022/04/14T00:44:58       1        59      0.13
            FUV20220414_004509.fits   2022/04/14T00:45:09       1       107      1.02
            FUV20220414_004535.fits   2022/04/14T00:45:35       1        85      5.02
            FUV20220414_004642.fits   2022/04/14T00:46:42       1        60     30.02
            FUV20220414_004958.fits   2022/04/14T00:49:58       1        39      0.13
            FUV20220414_005007.fits   2022/04/14T00:50:07       0        65      1.02
            FUV20220414_005034.fits   2022/04/14T00:50:34       1        96      5.02
            FUV20220414_005142.fits   2022/04/14T00:51:42       1        71     30.02
            FUV20220414_005458.fits   2022/04/14T00:54:58       1        33      0.13
            FUV20220414_005507.fits   2022/04/14T00:55:07       1       122      1.02
            FUV20220414_005534.fits   2022/04/14T00:55:34       1       100      5.02
            FUV20220414_005642.fits   2022/04/14T00:56:42       1        83     30.02
            FUV20220414_005959.fits   2022/04/14T00:59:59       1        15      0.13
            FUV20220414_010006.fits   2022/04/14T01:00:06       1       128      1.02
            FUV20220414_010034.fits   2022/04/14T01:00:34       1        98      5.02
            FUV20220414_010142.fits   2022/04/14T01:01:42       1        77     30.02
            FUV20220414_010458.fits   2022/04/14T01:04:58       1        19      0.13
            FUV20220414_010506.fits   2022/04/14T01:05:06       1        85      1.02
            FUV20220414_010536.fits   2022/04/14T01:05:36       1        66      5.02
            FUV20220414_010642.fits   2022/04/14T01:06:42       1        86     30.02
            FUV20220414_010959.fits   2022/04/14T01:09:59       1         6      0.13
            FUV20220414_011009.fits   2022/04/14T01:10:09       1        20      1.02
            FUV20220414_011034.fits   2022/04/14T01:10:34       1        89      5.02
            FUV20220414_011142.fits   2022/04/14T01:11:42       1        90     30.02
            FUV20220414_011458.fits   2022/04/14T01:14:58       1         9      0.13
            FUV20220414_011506.fits   2022/04/14T01:15:06       1        23      1.02
            FUV20220414_011534.fits   2022/04/14T01:15:34       1        85      5.02
            FUV20220414_011642.fits   2022/04/14T01:16:42       1        83     30.02
            FUV20220414_011958.fits   2022/04/14T01:19:58       1         8      0.13
            FUV20220414_012006.fits   2022/04/14T01:20:06       1        42      1.02
            FUV20220414_012035.fits   2022/04/14T01:20:35       1        87      5.02
            FUV20220414_012144.fits   2022/04/14T01:21:44       1        78     30.02
            FUV20220414_012450.fits   2022/04/14T01:24:50       1        16      0.13
            FUV20220414_012507.fits   2022/04/14T01:25:07       1        71      1.02
            FUV20220414_012534.fits   2022/04/14T01:25:34       1        81      5.02
            FUV20220414_012642.fits   2022/04/14T01:26:42       1        90     30.02
            FUV20220414_012959.fits   2022/04/14T01:29:59       1        56      0.13
            FUV20220414_013007.fits   2022/04/14T01:30:07       1       116      1.02
            FUV20220414_013034.fits   2022/04/14T01:30:34       1       110      5.02
            FUV20220414_013142.fits   2022/04/14T01:31:42       1        60     30.02
            FUV20220414_013459.fits   2022/04/14T01:34:59       1        50      0.13
            FUV20220414_013507.fits   2022/04/14T01:35:07       1        94      1.02
            FUV20220414_013535.fits   2022/04/14T01:35:35       1       118      5.02
            FUV20220414_013644.fits   2022/04/14T01:36:44       1        70     30.02
            FUV20220414_013950.fits   2022/04/14T01:39:50       1        49      0.13
            FUV20220414_014007.fits   2022/04/14T01:40:07       1        98      1.02
            FUV20220414_014035.fits   2022/04/14T01:40:35       1       124      5.02
            FUV20220414_014142.fits   2022/04/14T01:41:42       1        80     30.02
            FUV20220414_014457.fits   2022/04/14T01:44:57       1        83      0.13
            FUV20220414_014509.fits   2022/04/14T01:45:09       1       208      1.02
            FUV20220414_014534.fits   2022/04/14T01:45:34       1       118      5.02
            FUV20220414_014644.fits   2022/04/14T01:46:44       1       101     30.02
            FUV20220414_014959.fits   2022/04/14T01:49:59       1        27      0.13
            FUV20220414_015007.fits   2022/04/14T01:50:07       1        58      1.02
            FUV20220414_015035.fits   2022/04/14T01:50:35       1        90      5.02
            FUV20220414_015144.fits   2022/04/14T01:51:44       1        86     30.02
            FUV20220414_015458.fits   2022/04/14T01:54:58       1         9      0.13
            FUV20220414_015506.fits   2022/04/14T01:55:06       1        46      1.02
            FUV20220414_015534.fits   2022/04/14T01:55:34       1        85      5.02
            FUV20220414_015643.fits   2022/04/14T01:56:43       1        91     30.02
            FUV20220414_015959.fits   2022/04/14T01:59:59       1         8      0.13
            FUV20220414_020008.fits   2022/04/14T02:00:08       1        34      1.02
            FUV20220414_020035.fits   2022/04/14T02:00:35       1        91      5.02
            FUV20220414_020142.fits   2022/04/14T02:01:42       1       100     30.02
            FUV20220414_020459.fits   2022/04/14T02:04:59       1         7      0.13
            FUV20220414_020506.fits   2022/04/14T02:05:06       1        52      1.02
            FUV20220414_020536.fits   2022/04/14T02:05:36       1        83      5.02
            FUV20220414_020643.fits   2022/04/14T02:06:43       1        95     30.02
