#2018/12 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20181219_004551.fits   2018/12/19T00:45:51       1        19      0.05
            NUV20181219_004604.fits   2018/12/19T00:46:04       1        47      1.03
            NUV20181219_004629.fits   2018/12/19T00:46:29       1        78      5.02
            NUV20181219_004708.fits   2018/12/19T00:47:08       1        85     30.02
            NUV20181219_005051.fits   2018/12/19T00:50:51       1         4      0.05
            NUV20181219_005106.fits   2018/12/19T00:51:06       1        40      1.05
            NUV20181219_005129.fits   2018/12/19T00:51:29       1        67      5.02
            NUV20181219_005206.fits   2018/12/19T00:52:06       1       132     30.02
            NUV20181219_005552.fits   2018/12/19T00:55:52       1         8      0.06
            NUV20181219_005603.fits   2018/12/19T00:56:03       1        28      1.02
            NUV20181219_005629.fits   2018/12/19T00:56:29       1        79      5.02
            NUV20181219_005706.fits   2018/12/19T00:57:06       1       145     30.02
            NUV20181219_013420.fits   2018/12/19T01:34:20       1        29      0.09
            NUV20181219_013437.fits   2018/12/19T01:34:37       1        94      1.04
            NUV20181219_013449.fits   2018/12/19T01:34:49       1        61      5.02
            NUV20181219_013539.fits   2018/12/19T01:35:39       1        70     30.02
            NUV20181219_013920.fits   2018/12/19T01:39:20       1        11      0.11
            NUV20181219_013933.fits   2018/12/19T01:39:33       1        16      1.03
            NUV20181219_013940.fits   2018/12/19T01:39:40       1        51      5.02
            NUV20181219_014039.fits   2018/12/19T01:40:39       1        95     30.02
            NUV20181219_014429.fits   2018/12/19T01:44:29       1         7      0.10
            NUV20181219_014432.fits   2018/12/19T01:44:32       1        28      1.03
            NUV20181219_014449.fits   2018/12/19T01:44:49       1        54      5.02
            NUV20181219_014536.fits   2018/12/19T01:45:36       1        69     30.02
            NUV20181219_014923.fits   2018/12/19T01:49:23       1         5      0.05
            NUV20181219_014933.fits   2018/12/19T01:49:33       1        35      1.04
            NUV20181219_014949.fits   2018/12/19T01:49:49       1        44      5.02
            NUV20181219_015037.fits   2018/12/19T01:50:37       1        65     30.02
            NUV20181219_015423.fits   2018/12/19T01:54:23       1         4      0.05
            NUV20181219_015436.fits   2018/12/19T01:54:36       1        41      1.05
            NUV20181219_015449.fits   2018/12/19T01:54:49       1        62      5.02
            NUV20181219_015537.fits   2018/12/19T01:55:37       1        40     30.02
            NUV20181219_015926.fits   2018/12/19T01:59:26       1        96      0.09
            NUV20181219_015937.fits   2018/12/19T01:59:37       1       108      1.05
            NUV20181219_015949.fits   2018/12/19T01:59:49       1        72      5.02
            NUV20181219_020039.fits   2018/12/19T02:00:39       1        60     30.02
            NUV20181219_020423.fits   2018/12/19T02:04:23       1        24      0.06
            NUV20181219_020436.fits   2018/12/19T02:04:36       1       210      1.05
            NUV20181219_020449.fits   2018/12/19T02:04:49       1        75      5.02
            NUV20181219_020530.fits   2018/12/19T02:05:30       1        55     30.02
            NUV20181219_020923.fits   2018/12/19T02:09:23       1        80      0.06
            NUV20181219_020933.fits   2018/12/19T02:09:33       1       134      1.02
            NUV20181219_020940.fits   2018/12/19T02:09:40       1        80      5.02
            NUV20181219_021037.fits   2018/12/19T02:10:37       1        58     30.02
            NUV20181219_021423.fits   2018/12/19T02:14:23       1        35      0.08
            NUV20181219_021434.fits   2018/12/19T02:14:34       1        88      1.03
            NUV20181219_021449.fits   2018/12/19T02:14:49       1        97      5.02
            NUV20181219_021537.fits   2018/12/19T02:15:37       1        53     30.02
            NUV20181219_021922.fits   2018/12/19T02:19:22       1        66      0.06
            NUV20181219_021933.fits   2018/12/19T02:19:33       1       102      1.04
            NUV20181219_021949.fits   2018/12/19T02:19:49       1        89      5.02
            NUV20181219_022039.fits   2018/12/19T02:20:39       1        31     30.02
            NUV20181219_022426.fits   2018/12/19T02:24:26       1         8      0.11
            NUV20181219_022436.fits   2018/12/19T02:24:36       1        69      1.05
            NUV20181219_022440.fits   2018/12/19T02:24:40       1        75      5.02
            NUV20181219_022536.fits   2018/12/19T02:25:36       1        96     30.02
            NUV20181219_022920.fits   2018/12/19T02:29:20       1         6      0.10
            NUV20181219_022937.fits   2018/12/19T02:29:37       1        46      1.05
            NUV20181219_022949.fits   2018/12/19T02:29:49       1        69      5.02
            NUV20181219_023039.fits   2018/12/19T02:30:39       1       100     30.02
            NUV20181219_023420.fits   2018/12/19T02:34:20       1        13      0.11
            NUV20181219_023431.fits   2018/12/19T02:34:31       1        79      1.02
            NUV20181219_023440.fits   2018/12/19T02:34:40       1        77      5.03
            NUV20181219_023538.fits   2018/12/19T02:35:38       1       143     30.03
            NUV20181219_031140.fits   2018/12/19T03:11:40       1        18      0.11
            NUV20181219_031154.fits   2018/12/19T03:11:54       1        51      1.02
            NUV20181219_031212.fits   2018/12/19T03:12:12       1        82      5.02
            NUV20181219_031309.fits   2018/12/19T03:13:09       1        92     30.02
            NUV20181219_031640.fits   2018/12/19T03:16:40       1         8      0.11
            NUV20181219_031657.fits   2018/12/19T03:16:57       1        31      1.04
            NUV20181219_031712.fits   2018/12/19T03:17:12       1        54      5.02
            NUV20181219_031809.fits   2018/12/19T03:18:09       1        89     30.02
            NUV20181219_032140.fits   2018/12/19T03:21:40       1         5      0.11
            NUV20181219_032156.fits   2018/12/19T03:21:56       1        23      1.02
            NUV20181219_032212.fits   2018/12/19T03:22:12       1        52      5.02
            NUV20181219_032309.fits   2018/12/19T03:23:09       1        65     30.02
