#2021/02 Number Pass = 75 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20210217_134210.fits   2021/02/17T13:42:10       1        30      0.16
            FUV20210217_134227.fits   2021/02/17T13:42:27       1       112      1.02
            FUV20210217_134245.fits   2021/02/17T13:42:45       1       130      5.02
            FUV20210217_134353.fits   2021/02/17T13:43:53       1        62     30.02
            FUV20210217_134710.fits   2021/02/17T13:47:10       1        83      0.13
            FUV20210217_134727.fits   2021/02/17T13:47:27       1       153      1.02
            FUV20210217_134745.fits   2021/02/17T13:47:45       1       151      5.02
            FUV20210217_134852.fits   2021/02/17T13:48:52       1        74     30.02
            FUV20210217_135211.fits   2021/02/17T13:52:11       1        62      0.13
            FUV20210217_135220.fits   2021/02/17T13:52:20       1       111      1.02
            FUV20210217_135246.fits   2021/02/17T13:52:46       1       117      5.02
            FUV20210217_135354.fits   2021/02/17T13:53:54       1        64     30.02
            FUV20210217_135718.fits   2021/02/17T13:57:18       1        17      0.13
            FUV20210217_135727.fits   2021/02/17T13:57:27       1        42      1.02
            FUV20210217_135745.fits   2021/02/17T13:57:45       1        96      5.02
            FUV20210217_135852.fits   2021/02/17T13:58:52       1        83     30.02
            FUV20210217_140219.fits   2021/02/17T14:02:19       1         5      0.13
            FUV20210217_140227.fits   2021/02/17T14:02:27       1        36      1.02
            FUV20210217_140245.fits   2021/02/17T14:02:45       1        90      5.02
            FUV20210217_140352.fits   2021/02/17T14:03:52       1        89     30.02
            FUV20210217_140717.fits   2021/02/17T14:07:17       1        10      0.13
            FUV20210217_140729.fits   2021/02/17T14:07:29       1        35      1.02
            FUV20210217_140746.fits   2021/02/17T14:07:46       1        88      5.02
            FUV20210217_140853.fits   2021/02/17T14:08:53       1        88     30.02
            FUV20210217_141218.fits   2021/02/17T14:12:18       1        18      0.13
            FUV20210217_141221.fits   2021/02/17T14:12:21       1        39      1.02
            FUV20210217_141245.fits   2021/02/17T14:12:45       1        73      5.02
            FUV20210217_141352.fits   2021/02/17T14:13:52       1        91     30.02
            FUV20210217_141710.fits   2021/02/17T14:17:10       1        22      0.13
            FUV20210217_141727.fits   2021/02/17T14:17:27       1        72      1.02
            FUV20210217_141746.fits   2021/02/17T14:17:46       1       105      5.02
            FUV20210217_141852.fits   2021/02/17T14:18:52       1        72     30.02
            FUV20210217_142211.fits   2021/02/17T14:22:11       1        12      0.13
            FUV20210217_142220.fits   2021/02/17T14:22:20       1        88      1.02
            FUV20210217_142245.fits   2021/02/17T14:22:45       1       112      5.02
            FUV20210217_142354.fits   2021/02/17T14:23:54       1        86     30.02
            FUV20210217_142710.fits   2021/02/17T14:27:10       1        51      0.13
            FUV20210217_142727.fits   2021/02/17T14:27:27       1       182      1.02
            FUV20210217_142746.fits   2021/02/17T14:27:46       1       105      5.02
            FUV20210217_142853.fits   2021/02/17T14:28:53       1        84     30.02
            FUV20210217_143211.fits   2021/02/17T14:32:11       1        44      0.13
            FUV20210217_143227.fits   2021/02/17T14:32:27       1        95      1.02
            FUV20210217_143245.fits   2021/02/17T14:32:45       1       106      5.02
            FUV20210217_143354.fits   2021/02/17T14:33:54       1        91     30.02
            FUV20210217_143711.fits   2021/02/17T14:37:11       1        88      0.13
            FUV20210217_143729.fits   2021/02/17T14:37:29       1       151      1.02
            FUV20210217_143745.fits   2021/02/17T14:37:45       1       123      5.02
            FUV20210217_143853.fits   2021/02/17T14:38:53       1        63     30.02
            FUV20210217_144212.fits   2021/02/17T14:42:12       1        44      0.14
            FUV20210217_144220.fits   2021/02/17T14:42:20       1       125      1.02
            FUV20210217_144245.fits   2021/02/17T14:42:45       1       115      5.02
            FUV20210217_144352.fits   2021/02/17T14:43:52       1        76     30.02
            FUV20210217_144710.fits   2021/02/17T14:47:10       1         5      0.13
            FUV20210217_144727.fits   2021/02/17T14:47:27       1        49      1.02
            FUV20210217_144745.fits   2021/02/17T14:47:45       1       121      5.02
            FUV20210217_144853.fits   2021/02/17T14:48:53       1        89     30.02
            FUV20210217_145218.fits   2021/02/17T14:52:18       1        15      0.13
            FUV20210217_145227.fits   2021/02/17T14:52:27       1        45      1.02
            FUV20210217_145245.fits   2021/02/17T14:52:45       1       120      5.02
            FUV20210217_145352.fits   2021/02/17T14:53:52       1       108     30.02
            FUV20210217_145719.fits   2021/02/17T14:57:19       1        15      0.13
            FUV20210217_145727.fits   2021/02/17T14:57:27       1       129      1.02
            FUV20210217_145745.fits   2021/02/17T14:57:45       1       132      5.02
            FUV20210217_145854.fits   2021/02/17T14:58:54       1       116     30.02
            FUV20210217_150210.fits   2021/02/17T15:02:10       1        11      0.13
            FUV20210217_150245.fits   2021/02/17T15:02:45       1       156      5.02
            FUV20210217_150353.fits   2021/02/17T15:03:53       1       116     30.02
            FUV20210217_150719.fits   2021/02/17T15:07:19       1        13      0.13
            FUV20210217_150727.fits   2021/02/17T15:07:27       1        72      1.02
            FUV20210217_150745.fits   2021/02/17T15:07:45       1       141      5.02
            FUV20210217_150852.fits   2021/02/17T15:08:52       1       117     30.02
            FUV20210217_151219.fits   2021/02/17T15:12:19       1        41      0.13
            FUV20210217_151227.fits   2021/02/17T15:12:27       1       141      1.02
            FUV20210217_151246.fits   2021/02/17T15:12:46       1       147      5.02
            FUV20210217_151353.fits   2021/02/17T15:13:53       1        94     30.02
