#2019/11 Number Pass = 52 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20191127_133343.fits   2019/11/27T13:33:43       1        10      0.14
            FUV20191127_133350.fits   2019/11/27T13:33:50       1        46      1.02
            FUV20191127_133419.fits   2019/11/27T13:34:19       1       108      5.02
            FUV20191127_133526.fits   2019/11/27T13:35:26       1        92     30.02
            FUV20191127_133841.fits   2019/11/27T13:38:41       1        18      0.13
            FUV20191127_133850.fits   2019/11/27T13:38:50       1        24      1.02
            FUV20191127_133918.fits   2019/11/27T13:39:18       1        97      5.02
            FUV20191127_134026.fits   2019/11/27T13:40:26       1        95     30.02
            FUV20191127_134344.fits   2019/11/27T13:43:44       1        13      0.13
            FUV20191127_134350.fits   2019/11/27T13:43:50       1        33      1.02
            FUV20191127_134419.fits   2019/11/27T13:44:19       1        86      5.02
            FUV20191127_134526.fits   2019/11/27T13:45:26       1        99     30.02
            FUV20191127_134843.fits   2019/11/27T13:48:43       1         5      0.13
            FUV20191127_134852.fits   2019/11/27T13:48:52       1        78      1.02
            FUV20191127_134919.fits   2019/11/27T13:49:19       1        90      5.02
            FUV20191127_135028.fits   2019/11/27T13:50:28       1        68     30.02
            FUV20191127_135342.fits   2019/11/27T13:53:42       1        31      0.13
            FUV20191127_135355.fits   2019/11/27T13:53:55       1        91      1.03
            FUV20191127_135419.fits   2019/11/27T13:54:19       1        93      5.02
            FUV20191127_135528.fits   2019/11/27T13:55:28       1        75     30.02
            FUV20191127_135843.fits   2019/11/27T13:58:43       1        38      0.13
            FUV20191127_135851.fits   2019/11/27T13:58:51       1       207      1.02
            FUV20191127_135919.fits   2019/11/27T13:59:19       1       132      5.02
            FUV20191127_140027.fits   2019/11/27T14:00:27       1        55     30.02
            FUV20191127_140343.fits   2019/11/27T14:03:43       1        36      0.13
            FUV20191127_140351.fits   2019/11/27T14:03:51       1        95      1.02
            FUV20191127_140419.fits   2019/11/27T14:04:19       1       108      5.02
            FUV20191127_140528.fits   2019/11/27T14:05:28       1        65     30.02
            FUV20191127_140843.fits   2019/11/27T14:08:43       1        32      0.13
            FUV20191127_140851.fits   2019/11/27T14:08:51       1       193      1.02
            FUV20191127_140919.fits   2019/11/27T14:09:19       1       124      5.02
            FUV20191127_141027.fits   2019/11/27T14:10:27       1        80     30.02
            FUV20191127_141343.fits   2019/11/27T14:13:43       1        40      0.13
            FUV20191127_141351.fits   2019/11/27T14:13:51       1        74      1.02
            FUV20191127_141419.fits   2019/11/27T14:14:19       1       103      5.02
            FUV20191127_141527.fits   2019/11/27T14:15:27       1        56     30.02
            FUV20191127_141842.fits   2019/11/27T14:18:42       1        13      0.13
            FUV20191127_141850.fits   2019/11/27T14:18:50       1        83      1.02
            FUV20191127_141918.fits   2019/11/27T14:19:18       1       120      5.02
            FUV20191127_142027.fits   2019/11/27T14:20:27       1        94     30.02
            FUV20191127_142343.fits   2019/11/27T14:23:43       1        11      0.13
            FUV20191127_142350.fits   2019/11/27T14:23:50       1        30      1.02
            FUV20191127_142419.fits   2019/11/27T14:24:19       1       112      5.02
            FUV20191127_142528.fits   2019/11/27T14:25:28       1       116     30.02
            FUV20191127_142844.fits   2019/11/27T14:28:44       1        12      0.13
            FUV20191127_142851.fits   2019/11/27T14:28:51       1        50      1.02
            FUV20191127_142919.fits   2019/11/27T14:29:19       1        72      5.02
            FUV20191127_143025.fits   2019/11/27T14:30:25       1       117     30.02
            FUV20191127_143343.fits   2019/11/27T14:33:43       1        17      0.13
            FUV20191127_143351.fits   2019/11/27T14:33:51       1        49      1.02
            FUV20191127_143418.fits   2019/11/27T14:34:18       1       127      5.02
            FUV20191127_143526.fits   2019/11/27T14:35:26       1       109     30.02
