#2020/11 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20201127_010659.fits   2020/11/27T01:06:59       1        13      0.15
            FUV20201127_010706.fits   2020/11/27T01:07:06       1        67      1.02
            FUV20201127_010725.fits   2020/11/27T01:07:25       1        94      5.02
            FUV20201127_010834.fits   2020/11/27T01:08:34       1        87     30.02
            FUV20201127_011159.fits   2020/11/27T01:11:59       1        22      0.13
            FUV20201127_011208.fits   2020/11/27T01:12:08       1        94      1.02
            FUV20201127_011225.fits   2020/11/27T01:12:25       1       110      5.02
            FUV20201127_011333.fits   2020/11/27T01:13:33       1        63     30.02
            FUV20201127_011651.fits   2020/11/27T01:16:51       1        74      0.13
            FUV20201127_011707.fits   2020/11/27T01:17:07       1       119      1.02
            FUV20201127_011725.fits   2020/11/27T01:17:25       1       118      5.02
            FUV20201127_011834.fits   2020/11/27T01:18:34       1        64     30.02
            FUV20201127_012159.fits   2020/11/27T01:21:59       1        43      0.13
            FUV20201127_012208.fits   2020/11/27T01:22:08       1       201      1.02
            FUV20201127_012225.fits   2020/11/27T01:22:25       1        99      5.02
            FUV20201127_012333.fits   2020/11/27T01:23:33       1        54     30.02
            FUV20201127_012659.fits   2020/11/27T01:26:59       1       112      0.13
            FUV20201127_012707.fits   2020/11/27T01:27:07       1       175      1.02
            FUV20201127_012725.fits   2020/11/27T01:27:25       1       117      5.02
            FUV20201127_012834.fits   2020/11/27T01:28:34       1        90     30.02
            FUV20201127_013150.fits   2020/11/27T01:31:50       1        50      0.13
            FUV20201127_013207.fits   2020/11/27T01:32:07       1       148      1.02
            FUV20201127_013225.fits   2020/11/27T01:32:25       1       120      5.02
            FUV20201127_013332.fits   2020/11/27T01:33:32       1        94     30.02
            FUV20201127_013659.fits   2020/11/27T01:36:59       1        14      0.13
            FUV20201127_013708.fits   2020/11/27T01:37:08       1        82      1.02
            FUV20201127_013725.fits   2020/11/27T01:37:25       1       118      5.02
            FUV20201127_013833.fits   2020/11/27T01:38:33       1        92     30.02
            FUV20201127_014151.fits   2020/11/27T01:41:51       1         5      0.13
            FUV20201127_014207.fits   2020/11/27T01:42:07       1        47      1.02
            FUV20201127_014225.fits   2020/11/27T01:42:25       1       151      5.02
            FUV20201127_014332.fits   2020/11/27T01:43:32       1       115     30.02
            FUV20201127_014650.fits   2020/11/27T01:46:50       1         4      0.13
            FUV20201127_014707.fits   2020/11/27T01:47:07       1        58      1.02
            FUV20201127_014725.fits   2020/11/27T01:47:25       1       175      5.02
            FUV20201127_014834.fits   2020/11/27T01:48:34       1       130     30.02
            FUV20201127_015150.fits   2020/11/27T01:51:50       1         4      0.13
            FUV20201127_015208.fits   2020/11/27T01:52:08       1        58      1.02
            FUV20201127_015226.fits   2020/11/27T01:52:26       1       185      5.02
            FUV20201127_015332.fits   2020/11/27T01:53:32       1       133     30.02
            FUV20201127_022558.fits   2020/11/27T02:25:58       1        12      0.13
            FUV20201127_022608.fits   2020/11/27T02:26:08       1        74      1.03
            FUV20201127_022625.fits   2020/11/27T02:26:25       1       144      5.02
            FUV20201127_022735.fits   2020/11/27T02:27:35       1       112     30.02
            FUV20201127_023059.fits   2020/11/27T02:30:59       1        13      0.13
            FUV20201127_023108.fits   2020/11/27T02:31:08       1        54      1.02
            FUV20201127_023125.fits   2020/11/27T02:31:25       1       127      5.02
            FUV20201127_023234.fits   2020/11/27T02:32:34       1       106     30.02
            FUV20201127_023550.fits   2020/11/27T02:35:50       1         5      0.13
            FUV20201127_023607.fits   2020/11/27T02:36:07       1        43      1.02
            FUV20201127_023625.fits   2020/11/27T02:36:25       1       106      5.02
            FUV20201127_023734.fits   2020/11/27T02:37:34       1       109     30.02
            FUV20201127_024050.fits   2020/11/27T02:40:50       1        10      0.13
            FUV20201127_024107.fits   2020/11/27T02:41:07       1        54      1.02
            FUV20201127_024125.fits   2020/11/27T02:41:25       1       116      5.02
            FUV20201127_024235.fits   2020/11/27T02:42:35       1       101     30.02
            FUV20201127_024550.fits   2020/11/27T02:45:50       1        34      0.13
            FUV20201127_024607.fits   2020/11/27T02:46:07       1        79      1.02
            FUV20201127_024625.fits   2020/11/27T02:46:25       1       109      5.02
            FUV20201127_024733.fits   2020/11/27T02:47:33       1        66     30.02
            FUV20201127_025051.fits   2020/11/27T02:50:51       1        39      0.13
            FUV20201127_025108.fits   2020/11/27T02:51:08       1       124      1.02
            FUV20201127_025125.fits   2020/11/27T02:51:25       1       119      5.02
            FUV20201127_025235.fits   2020/11/27T02:52:35       1        86     30.02
            FUV20201127_025559.fits   2020/11/27T02:55:59       1        30      0.13
            FUV20201127_025607.fits   2020/11/27T02:56:07       1       110      1.02
            FUV20201127_025625.fits   2020/11/27T02:56:25       1       140      5.02
            FUV20201127_025735.fits   2020/11/27T02:57:35       1        87     30.02
            FUV20201127_030058.fits   2020/11/27T03:00:58       1        32      0.13
            FUV20201127_030108.fits   2020/11/27T03:01:08       1       140      1.02
            FUV20201127_030125.fits   2020/11/27T03:01:25       1       108      5.02
            FUV20201127_030233.fits   2020/11/27T03:02:33       1        99     30.02
            FUV20201127_030559.fits   2020/11/27T03:05:59       1        41      0.13
            FUV20201127_030607.fits   2020/11/27T03:06:07       1       109      1.02
            FUV20201127_030626.fits   2020/11/27T03:06:26       1       148      5.02
            FUV20201127_030733.fits   2020/11/27T03:07:33       1        95     30.02
