#2019/12 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20191225_010403.fits   2019/12/25T01:04:03       1        24      0.08
            NUV20191225_010419.fits   2019/12/25T01:04:19       1        29      1.04
            NUV20191225_010435.fits   2019/12/25T01:04:35       1        82      5.02
            NUV20191225_010514.fits   2019/12/25T01:05:14       1       112     30.02
            NUV20191225_010908.fits   2019/12/25T01:09:08       1        15      0.05
            NUV20191225_010911.fits   2019/12/25T01:09:11       1        35      1.05
            NUV20191225_010935.fits   2019/12/25T01:09:35       1        65      5.02
            NUV20191225_011014.fits   2019/12/25T01:10:14       1       112     30.02
            NUV20191225_011400.fits   2019/12/25T01:14:00       1         9      0.05
            NUV20191225_011411.fits   2019/12/25T01:14:11       1        34      1.02
            NUV20191225_011436.fits   2019/12/25T01:14:36       1        73      5.02
            NUV20191225_011515.fits   2019/12/25T01:15:15       1        87     30.02
            NUV20191225_011905.fits   2019/12/25T01:19:05       1        21      0.11
            NUV20191225_011918.fits   2019/12/25T01:19:18       1        78      1.03
            NUV20191225_011936.fits   2019/12/25T01:19:36       1        94      5.02
            NUV20191225_012014.fits   2019/12/25T01:20:14       1        54     30.02
            NUV20191225_012400.fits   2019/12/25T01:24:00       1        36      0.06
            NUV20191225_012412.fits   2019/12/25T01:24:12       1        79      1.02
            NUV20191225_012436.fits   2019/12/25T01:24:36       1        79      5.02
            NUV20191225_012514.fits   2019/12/25T01:25:14       1        57     30.02
            NUV20191225_012900.fits   2019/12/25T01:29:00       1        35      0.06
            NUV20191225_012911.fits   2019/12/25T01:29:11       1        74      1.05
            NUV20191225_012936.fits   2019/12/25T01:29:36       1       141      5.02
            NUV20191225_013013.fits   2019/12/25T01:30:13       1        72     30.02
            NUV20191225_013401.fits   2019/12/25T01:34:01       1        28      0.06
            NUV20191225_013418.fits   2019/12/25T01:34:18       1       108      1.02
            NUV20191225_013436.fits   2019/12/25T01:34:36       1       126      5.02
            NUV20191225_013514.fits   2019/12/25T01:35:14       1        52     30.02
            NUV20191225_013909.fits   2019/12/25T01:39:09       1        35      0.05
            NUV20191225_013912.fits   2019/12/25T01:39:12       1       138      1.03
            NUV20191225_013937.fits   2019/12/25T01:39:37       1        64      5.02
            NUV20191225_014014.fits   2019/12/25T01:40:14       1        60     30.02
            NUV20191225_014409.fits   2019/12/25T01:44:09       1        13      0.05
            NUV20191225_014411.fits   2019/12/25T01:44:11       1        51      1.02
            NUV20191225_014435.fits   2019/12/25T01:44:35       1       146      5.02
            NUV20191225_014514.fits   2019/12/25T01:45:14       1        74     30.02
            NUV20191225_014908.fits   2019/12/25T01:49:08       1         4      0.05
            NUV20191225_014918.fits   2019/12/25T01:49:18       1        31      1.02
            NUV20191225_014936.fits   2019/12/25T01:49:36       1       112      5.02
            NUV20191225_015013.fits   2019/12/25T01:50:13       1       158     30.02
            NUV20191225_015408.fits   2019/12/25T01:54:08       1         5      0.05
            NUV20191225_015419.fits   2019/12/25T01:54:19       1        38      1.03
            NUV20191225_015437.fits   2019/12/25T01:54:37       1       109      5.02
            NUV20191225_015514.fits   2019/12/25T01:55:14       1       170     30.02
            NUV20191225_024056.fits   2019/12/25T02:40:56       1        20      0.05
            NUV20191225_024108.fits   2019/12/25T02:41:08       1        28      1.02
            NUV20191225_024123.fits   2019/12/25T02:41:23       1        80      5.02
            NUV20191225_024211.fits   2019/12/25T02:42:11       1       105     30.02
            NUV20191225_024557.fits   2019/12/25T02:45:57       1        18      0.05
            NUV20191225_024606.fits   2019/12/25T02:46:06       1        43      1.02
            NUV20191225_024624.fits   2019/12/25T02:46:24       1        71      5.02
            NUV20191225_024711.fits   2019/12/25T02:47:11       1        79     30.02
            NUV20191225_025055.fits   2019/12/25T02:50:55       1        11      0.05
            NUV20191225_025100.fits   2019/12/25T02:51:00       1        29      1.04
            NUV20191225_025124.fits   2019/12/25T02:51:24       1        48      5.02
            NUV20191225_025212.fits   2019/12/25T02:52:12       1        89     30.02
            NUV20191225_025555.fits   2019/12/25T02:55:55       1        29      0.05
            NUV20191225_025601.fits   2019/12/25T02:56:01       1       122      1.05
            NUV20191225_025623.fits   2019/12/25T02:56:23       1       102      5.02
            NUV20191225_025711.fits   2019/12/25T02:57:11       1        64     30.02
            NUV20191225_030058.fits   2019/12/25T03:00:58       1        34      0.05
            NUV20191225_030108.fits   2019/12/25T03:01:08       1        79      1.05
            NUV20191225_030124.fits   2019/12/25T03:01:24       1       103      5.02
            NUV20191225_030213.fits   2019/12/25T03:02:13       1        66     30.02
            NUV20191225_030557.fits   2019/12/25T03:05:57       1        31      0.05
            NUV20191225_030608.fits   2019/12/25T03:06:08       1       105      1.02
            NUV20191225_030624.fits   2019/12/25T03:06:24       1       120      5.02
            NUV20191225_030714.fits   2019/12/25T03:07:14       1        40     30.02
            NUV20191225_031055.fits   2019/12/25T03:10:55       1        46      0.05
            NUV20191225_031107.fits   2019/12/25T03:11:07       1       110      1.04
            NUV20191225_031124.fits   2019/12/25T03:11:24       1       111      5.02
            NUV20191225_031212.fits   2019/12/25T03:12:12       1        59     30.02
            NUV20191225_031559.fits   2019/12/25T03:15:59       1        74      0.06
            NUV20191225_031602.fits   2019/12/25T03:16:02       1       128      1.05
            NUV20191225_031624.fits   2019/12/25T03:16:24       1       108      5.02
            NUV20191225_031711.fits   2019/12/25T03:17:11       1        75     30.02
