#2020/12 Number Pass = 79 (100.000%)
                               file                  time    pass    total5   exptime
            FUV20201224_005553.fits   2020/12/24T00:55:53       1        25      0.13
            FUV20201224_005602.fits   2020/12/24T00:56:02       1        85      1.02
            FUV20201224_005632.fits   2020/12/24T00:56:32       1       138      5.02
            FUV20201224_005740.fits   2020/12/24T00:57:40       1       113     30.02
            FUV20201224_010057.fits   2020/12/24T01:00:57       1         4      0.13
            FUV20201224_010103.fits   2020/12/24T01:01:03       1        39      1.02
            FUV20201224_010132.fits   2020/12/24T01:01:32       1       121      5.02
            FUV20201224_010249.fits   2020/12/24T01:02:49       1       101     30.02
            FUV20201224_010553.fits   2020/12/24T01:05:53       1        13      0.13
            FUV20201224_010603.fits   2020/12/24T01:06:03       1        43      1.02
            FUV20201224_010631.fits   2020/12/24T01:06:31       1       120      5.02
            FUV20201224_010748.fits   2020/12/24T01:07:48       1        92     30.02
            FUV20201224_011057.fits   2020/12/24T01:10:57       1        44      0.13
            FUV20201224_011104.fits   2020/12/24T01:11:04       1       125      1.02
            FUV20201224_011131.fits   2020/12/24T01:11:31       1        95      5.02
            FUV20201224_011249.fits   2020/12/24T01:12:49       1        87     30.02
            FUV20201224_011553.fits   2020/12/24T01:15:53       1       101      0.13
            FUV20201224_011603.fits   2020/12/24T01:16:03       1       140      1.02
            FUV20201224_011631.fits   2020/12/24T01:16:31       1       112      5.02
            FUV20201224_011749.fits   2020/12/24T01:17:49       1        65     30.02
            FUV20201224_012057.fits   2020/12/24T01:20:57       1        51      0.13
            FUV20201224_012103.fits   2020/12/24T01:21:03       1       129      1.02
            FUV20201224_012131.fits   2020/12/24T01:21:31       1       143      5.02
            FUV20201224_012248.fits   2020/12/24T01:22:48       1        66     30.02
            FUV20201224_012555.fits   2020/12/24T01:25:55       1        27      0.13
            FUV20201224_012604.fits   2020/12/24T01:26:04       1       155      1.02
            FUV20201224_012632.fits   2020/12/24T01:26:32       1       168      5.02
            FUV20201224_012748.fits   2020/12/24T01:27:48       1        84     30.02
            FUV20201224_013058.fits   2020/12/24T01:30:58       1        25      0.13
            FUV20201224_013103.fits   2020/12/24T01:31:03       1       132      1.02
            FUV20201224_013131.fits   2020/12/24T01:31:31       1       186      5.02
            FUV20201224_013249.fits   2020/12/24T01:32:49       1       116     30.02
            FUV20201224_013556.fits   2020/12/24T01:35:56       1        19      0.13
            FUV20201224_013603.fits   2020/12/24T01:36:03       1        73      1.02
            FUV20201224_013630.fits   2020/12/24T01:36:30       1       136      5.02
            FUV20201224_013748.fits   2020/12/24T01:37:48       1       133     30.02
            FUV20201224_014057.fits   2020/12/24T01:40:57       1        16      0.13
            FUV20201224_014103.fits   2020/12/24T01:41:03       1        77      1.02
            FUV20201224_014131.fits   2020/12/24T01:41:31       1       209      5.02
            FUV20201224_014249.fits   2020/12/24T01:42:49       1       140     30.02
            FUV20201224_014554.fits   2020/12/24T01:45:54       1         4      0.13
            FUV20201224_014603.fits   2020/12/24T01:46:03       1        69      1.02
            FUV20201224_014631.fits   2020/12/24T01:46:31       1       228      5.02
            FUV20201224_014748.fits   2020/12/24T01:47:48       1       146     30.02
            FUV20201224_022256.fits   2020/12/24T02:22:56       1        12      0.13
            FUV20201224_022304.fits   2020/12/24T02:23:04       1        90      1.02
            FUV20201224_022320.fits   2020/12/24T02:23:20       1       124      5.02
            FUV20201224_022438.fits   2020/12/24T02:24:38       1        85     30.02
            FUV20201224_022755.fits   2020/12/24T02:27:55       1        10      0.13
            FUV20201224_022804.fits   2020/12/24T02:28:04       1        53      1.02
            FUV20201224_022822.fits   2020/12/24T02:28:22       1       145      5.02
            FUV20201224_022939.fits   2020/12/24T02:29:39       1        84     30.02
            FUV20201224_023253.fits   2020/12/24T02:32:53       1         7      0.13
            FUV20201224_023306.fits   2020/12/24T02:33:06       1        54      1.02
            FUV20201224_023322.fits   2020/12/24T02:33:22       1       131      5.02
            FUV20201224_023430.fits   2020/12/24T02:34:30       1        91     30.02
            FUV20201224_023755.fits   2020/12/24T02:37:55       1         7      0.13
            FUV20201224_023803.fits   2020/12/24T02:38:03       1        54      1.02
            FUV20201224_023821.fits   2020/12/24T02:38:21       1       120      5.02
            FUV20201224_023939.fits   2020/12/24T02:39:39       1        98     30.02
            FUV20201224_024253.fits   2020/12/24T02:42:53       1        17      0.13
            FUV20201224_024303.fits   2020/12/24T02:43:03       1        89      1.02
            FUV20201224_024321.fits   2020/12/24T02:43:21       1       111      5.02
            FUV20201224_024430.fits   2020/12/24T02:44:30       1        66     30.02
            FUV20201224_024757.fits   2020/12/24T02:47:57       1        19      0.13
            FUV20201224_024804.fits   2020/12/24T02:48:04       1       104      1.02
            FUV20201224_024820.fits   2020/12/24T02:48:20       1       115      5.02
            FUV20201224_024939.fits   2020/12/24T02:49:39       1        73     30.02
            FUV20201224_025256.fits   2020/12/24T02:52:56       1        42      0.13
            FUV20201224_025303.fits   2020/12/24T02:53:03       1        83      1.02
            FUV20201224_025320.fits   2020/12/24T02:53:20       1       111      5.02
            FUV20201224_025430.fits   2020/12/24T02:54:30       1        72     30.02
            FUV20201224_025757.fits   2020/12/24T02:57:57       1        45      0.13
            FUV20201224_025803.fits   2020/12/24T02:58:03       1       160      1.02
            FUV20201224_025820.fits   2020/12/24T02:58:20       1       137      5.02
            FUV20201224_025939.fits   2020/12/24T02:59:39       1        88     30.02
            FUV20201224_030253.fits   2020/12/24T03:02:53       1        23      0.13
            FUV20201224_030303.fits   2020/12/24T03:03:03       1       133      1.02
            FUV20201224_030321.fits   2020/12/24T03:03:21       1       105      5.02
