#2021/01 Number Pass = 59 (98.3333%)
                               file                  time    pass    total5   exptime
            FUV20210122_004908.fits   2021/01/22T00:49:08       1        13      0.14
            FUV20210122_004916.fits   2021/01/22T00:49:16       1       136      1.02
            FUV20210122_004935.fits   2021/01/22T00:49:35       1       147      5.02
            FUV20210122_005044.fits   2021/01/22T00:50:44       1       110     30.02
            FUV20210122_012152.fits   2021/01/22T01:21:52       1        44      0.17
            FUV20210122_012206.fits   2021/01/22T01:22:06       1        83      1.02
            FUV20210122_012226.fits   2021/01/22T01:22:26       1       158      5.02
            FUV20210122_012333.fits   2021/01/22T01:23:33       1        95     30.02
            FUV20210122_012658.fits   2021/01/22T01:26:58       1        33      0.13
            FUV20210122_012709.fits   2021/01/22T01:27:09       1        59      1.02
            FUV20210122_012726.fits   2021/01/22T01:27:26       1       153      5.02
            FUV20210122_012834.fits   2021/01/22T01:28:34       1        65     30.02
            FUV20210122_013151.fits   2021/01/22T01:31:51       1        10      0.13
            FUV20210122_013208.fits   2021/01/22T01:32:08       1        38      1.02
            FUV20210122_013226.fits   2021/01/22T01:32:26       1        94      5.02
            FUV20210122_013333.fits   2021/01/22T01:33:33       1       115     30.02
            FUV20210122_013650.fits   2021/01/22T01:36:50       1         9      0.13
            FUV20210122_013709.fits   2021/01/22T01:37:09       1        55      1.02
            FUV20210122_013726.fits   2021/01/22T01:37:26       1       105      5.02
            FUV20210122_013833.fits   2021/01/22T01:38:33       1        98     30.02
            FUV20210122_014150.fits   2021/01/22T01:41:50       1         8      0.13
            FUV20210122_014200.fits   2021/01/22T01:42:00       1        40      1.02
            FUV20210122_014226.fits   2021/01/22T01:42:26       1       112      5.02
            FUV20210122_014333.fits   2021/01/22T01:43:33       1        95     30.02
            FUV20210122_014659.fits   2021/01/22T01:46:59       1        28      0.13
            FUV20210122_014708.fits   2021/01/22T01:47:08       1        67      1.02
            FUV20210122_014726.fits   2021/01/22T01:47:26       1       119      5.02
            FUV20210122_014833.fits   2021/01/22T01:48:33       1        77     30.02
            FUV20210122_015159.fits   2021/01/22T01:51:59       1        49      0.13
            FUV20210122_015200.fits   2021/01/22T01:52:00       1       170      1.02
            FUV20210122_015226.fits   2021/01/22T01:52:26       1       123      5.02
            FUV20210122_015333.fits   2021/01/22T01:53:33       0        51     30.02
            FUV20210122_015650.fits   2021/01/22T01:56:50       1        50      0.13
            FUV20210122_015708.fits   2021/01/22T01:57:08       1       124      1.02
            FUV20210122_015726.fits   2021/01/22T01:57:26       1       135      5.02
            FUV20210122_015833.fits   2021/01/22T01:58:33       1       101     30.02
            FUV20210122_020159.fits   2021/01/22T02:01:59       1       140      0.13
            FUV20210122_020207.fits   2021/01/22T02:02:07       1       233      1.02
            FUV20210122_020226.fits   2021/01/22T02:02:26       1       138      5.02
            FUV20210122_020333.fits   2021/01/22T02:03:33       1        84     30.02
            FUV20210122_020659.fits   2021/01/22T02:06:59       1        33      0.13
            FUV20210122_020709.fits   2021/01/22T02:07:09       1       126      1.02
            FUV20210122_020726.fits   2021/01/22T02:07:26       1       153      5.02
            FUV20210122_020834.fits   2021/01/22T02:08:34       1        86     30.02
            FUV20210122_021159.fits   2021/01/22T02:11:59       1        36      0.13
            FUV20210122_021207.fits   2021/01/22T02:12:07       1       100      1.02
            FUV20210122_021226.fits   2021/01/22T02:12:26       1       126      5.02
            FUV20210122_021333.fits   2021/01/22T02:13:33       1        99     30.02
            FUV20210122_021651.fits   2021/01/22T02:16:51       1        14      0.14
            FUV20210122_021707.fits   2021/01/22T02:17:07       1        49      1.02
            FUV20210122_021726.fits   2021/01/22T02:17:26       1       179      5.02
            FUV20210122_021834.fits   2021/01/22T02:18:34       1       141     30.02
            FUV20210122_022159.fits   2021/01/22T02:21:59       1        21      0.13
            FUV20210122_022208.fits   2021/01/22T02:22:08       1        73      1.02
            FUV20210122_022226.fits   2021/01/22T02:22:26       1       203      5.02
            FUV20210122_022333.fits   2021/01/22T02:23:33       1       138     30.02
            FUV20210122_022650.fits   2021/01/22T02:26:50       1        18      0.13
            FUV20210122_022707.fits   2021/01/22T02:27:07       1        61      1.02
            FUV20210122_022726.fits   2021/01/22T02:27:26       1       218      5.02
            FUV20210122_022833.fits   2021/01/22T02:28:33       1       147     30.02
