#2019/09 Number Pass = 72 (94.7368%)
                               file                  time    pass    total5   exptime
            FUV20190904_122414.fits   2019/09/04T12:24:14       1        21      0.13
            FUV20190904_122423.fits   2019/09/04T12:24:23       1        64      1.02
            FUV20190904_122442.fits   2019/09/04T12:24:42       1        55      5.02
            FUV20190904_122550.fits   2019/09/04T12:25:50       1        51     30.02
            FUV20190904_122916.fits   2019/09/04T12:29:16       1         4      0.13
            FUV20190904_122926.fits   2019/09/04T12:29:26       1        15      1.02
            FUV20190904_122942.fits   2019/09/04T12:29:42       1        45      5.02
            FUV20190904_123059.fits   2019/09/04T12:30:59       1        55     30.02
            FUV20190904_123414.fits   2019/09/04T12:34:14       1         4      0.13
            FUV20190904_123424.fits   2019/09/04T12:34:24       1        20      1.02
            FUV20190904_123441.fits   2019/09/04T12:34:41       1        41      5.02
            FUV20190904_123551.fits   2019/09/04T12:35:51       1        49     30.02
            FUV20190904_123915.fits   2019/09/04T12:39:15       1        17      0.13
            FUV20190904_123924.fits   2019/09/04T12:39:24       1        24      1.02
            FUV20190904_123942.fits   2019/09/04T12:39:42       1        56      5.02
            FUV20190904_124059.fits   2019/09/04T12:40:59       1        54     30.02
            FUV20190904_124414.fits   2019/09/04T12:44:14       1        26      0.13
            FUV20190904_124424.fits   2019/09/04T12:44:24       1        25      1.02
            FUV20190904_124442.fits   2019/09/04T12:44:42       1        58      5.02
            FUV20190904_124559.fits   2019/09/04T12:45:59       1        41     30.02
            FUV20190904_124915.fits   2019/09/04T12:49:15       1        37      0.13
            FUV20190904_124924.fits   2019/09/04T12:49:24       1       218      1.02
            FUV20190904_124942.fits   2019/09/04T12:49:42       1       269      5.02
            FUV20190904_125059.fits   2019/09/04T12:50:59       1       219     30.02
            FUV20190904_125415.fits   2019/09/04T12:54:15       1        48      0.13
            FUV20190904_125424.fits   2019/09/04T12:54:24       1       117      1.02
            FUV20190904_125442.fits   2019/09/04T12:54:42       1       116      5.02
            FUV20190904_125559.fits   2019/09/04T12:55:59       1        49     30.02
            FUV20190904_125915.fits   2019/09/04T12:59:15       1        33      0.13
            FUV20190904_125924.fits   2019/09/04T12:59:24       1       104      1.02
            FUV20190904_125942.fits   2019/09/04T12:59:42       0      2231      5.02
            FUV20190904_130051.fits   2019/09/04T13:00:51       1        70     30.02
            FUV20190904_130417.fits   2019/09/04T13:04:17       0       405      0.13
            FUV20190904_130424.fits   2019/09/04T13:04:24       0       923      1.02
            FUV20190904_130442.fits   2019/09/04T13:04:42       0       576      5.02
            FUV20190904_130559.fits   2019/09/04T13:05:59       1        83     30.02
            FUV20190904_130914.fits   2019/09/04T13:09:14       1        21      0.13
            FUV20190904_130924.fits   2019/09/04T13:09:24       1        89      1.02
            FUV20190904_130942.fits   2019/09/04T13:09:42       1        62      5.02
            FUV20190904_131059.fits   2019/09/04T13:10:59       1        61     30.02
            FUV20190904_131415.fits   2019/09/04T13:14:15       1         6      0.13
            FUV20190904_131424.fits   2019/09/04T13:14:24       1        26      1.02
            FUV20190904_131442.fits   2019/09/04T13:14:42       1        58      5.02
            FUV20190904_131550.fits   2019/09/04T13:15:50       1        42     30.02
            FUV20190904_131916.fits   2019/09/04T13:19:16       1        11      0.13
            FUV20190904_131924.fits   2019/09/04T13:19:24       1        12      1.02
            FUV20190904_131942.fits   2019/09/04T13:19:42       1        43      5.02
            FUV20190904_132051.fits   2019/09/04T13:20:51       1        65     30.02
            FUV20190904_132414.fits   2019/09/04T13:24:14       1        13      0.13
            FUV20190904_132424.fits   2019/09/04T13:24:24       1        42      1.02
            FUV20190904_132442.fits   2019/09/04T13:24:42       1        50      5.02
            FUV20190904_132559.fits   2019/09/04T13:25:59       1        39     30.02
            FUV20190904_132914.fits   2019/09/04T13:29:14       1         8      0.13
            FUV20190904_132924.fits   2019/09/04T13:29:24       1        17      1.02
            FUV20190904_132943.fits   2019/09/04T13:29:43       1        44      5.02
            FUV20190904_133050.fits   2019/09/04T13:30:50       1        55     30.02
            FUV20190904_133416.fits   2019/09/04T13:34:16       1         4      0.13
            FUV20190904_133425.fits   2019/09/04T13:34:25       1        34      1.02
            FUV20190904_133442.fits   2019/09/04T13:34:42       1        68      5.02
            FUV20190904_133550.fits   2019/09/04T13:35:50       1        51     30.02
            FUV20190904_133914.fits   2019/09/04T13:39:14       1        46      0.13
            FUV20190904_133924.fits   2019/09/04T13:39:24       1        96      1.02
            FUV20190904_133941.fits   2019/09/04T13:39:41       1       197      5.02
            FUV20190904_134059.fits   2019/09/04T13:40:59       1       118     30.02
            FUV20190904_134417.fits   2019/09/04T13:44:17       1        39      0.13
            FUV20190904_134424.fits   2019/09/04T13:44:24       1       152      1.02
            FUV20190904_134442.fits   2019/09/04T13:44:42       1        77      5.02
            FUV20190904_134559.fits   2019/09/04T13:45:59       1        60     30.02
            FUV20190904_134914.fits   2019/09/04T13:49:14       1        49      0.13
            FUV20190904_134924.fits   2019/09/04T13:49:24       1       131      1.02
            FUV20190904_134942.fits   2019/09/04T13:49:42       1        88      5.02
            FUV20190904_135051.fits   2019/09/04T13:50:51       1        61     30.02
            FUV20190904_135414.fits   2019/09/04T13:54:14       1        75      0.13
            FUV20190904_135423.fits   2019/09/04T13:54:23       1       165      1.02
            FUV20190904_135442.fits   2019/09/04T13:54:42       1       185      5.02
            FUV20190904_135550.fits   2019/09/04T13:55:50       1       141     30.02
