#2022/03 Number Pass = 76 (100.000%)
                               file                  time    pass    total5   exptime
            NUV20220316_120651.fits   2022/03/16T12:06:51       1         4      0.05
            NUV20220316_120702.fits   2022/03/16T12:07:02       1        89      1.02
            NUV20220316_120710.fits   2022/03/16T12:07:10       1        64      5.02
            NUV20220316_120808.fits   2022/03/16T12:08:08       1        77     30.02
            NUV20220316_121151.fits   2022/03/16T12:11:51       1        25      0.05
            NUV20220316_121205.fits   2022/03/16T12:12:05       1        39      1.05
            NUV20220316_121219.fits   2022/03/16T12:12:19       1        85      5.02
            NUV20220316_121308.fits   2022/03/16T12:13:08       1        54     30.02
            NUV20220316_121652.fits   2022/03/16T12:16:52       1        47      0.05
            NUV20220316_121704.fits   2022/03/16T12:17:04       1       114      1.05
            NUV20220316_121710.fits   2022/03/16T12:17:10       1        83      5.02
            NUV20220316_121807.fits   2022/03/16T12:18:07       1        77     30.02
            NUV20220316_122153.fits   2022/03/16T12:21:53       1        42      0.06
            NUV20220316_122205.fits   2022/03/16T12:22:05       1       107      1.05
            NUV20220316_122211.fits   2022/03/16T12:22:11       1        88      5.02
            NUV20220316_122308.fits   2022/03/16T12:23:08       1        47     30.02
            NUV20220316_122651.fits   2022/03/16T12:26:51       1        75      0.05
            NUV20220316_122705.fits   2022/03/16T12:27:05       1       112      1.04
            NUV20220316_122710.fits   2022/03/16T12:27:10       1        95      5.02
            NUV20220316_122808.fits   2022/03/16T12:28:08       1        62     30.02
            NUV20220316_123153.fits   2022/03/16T12:31:53       1        40      0.06
            NUV20220316_123204.fits   2022/03/16T12:32:04       1       103      1.05
            NUV20220316_123211.fits   2022/03/16T12:32:11       1        97      5.02
            NUV20220316_123308.fits   2022/03/16T12:33:08       1        60     30.02
            NUV20220316_123651.fits   2022/03/16T12:36:51       1        19      0.05
            NUV20220316_123705.fits   2022/03/16T12:37:05       1        77      1.04
            NUV20220316_123719.fits   2022/03/16T12:37:19       1        48      5.02
            NUV20220316_123807.fits   2022/03/16T12:38:07       1        56     30.02
            NUV20220316_124154.fits   2022/03/16T12:41:54       1        10      0.06
            NUV20220316_124205.fits   2022/03/16T12:42:05       1        21      1.05
            NUV20220316_124211.fits   2022/03/16T12:42:11       1        63      5.02
            NUV20220316_124309.fits   2022/03/16T12:43:09       1        63     30.02
            NUV20220316_124652.fits   2022/03/16T12:46:52       1         9      0.05
            NUV20220316_124704.fits   2022/03/16T12:47:04       1        23      1.04
            NUV20220316_124711.fits   2022/03/16T12:47:11       1        53      5.02
            NUV20220316_124808.fits   2022/03/16T12:48:08       1        81     30.02
            NUV20220316_125151.fits   2022/03/16T12:51:51       1         8      0.05
            NUV20220316_125204.fits   2022/03/16T12:52:04       1        26      1.05
            NUV20220316_125219.fits   2022/03/16T12:52:19       1        40      5.02
            NUV20220316_125308.fits   2022/03/16T12:53:08       1        60     30.02
            NUV20220316_125653.fits   2022/03/16T12:56:53       1        15      0.05
            NUV20220316_125705.fits   2022/03/16T12:57:05       1        29      1.05
            NUV20220316_125711.fits   2022/03/16T12:57:11       1        46      5.02
            NUV20220316_125807.fits   2022/03/16T12:58:07       1        56     30.02
            NUV20220316_130152.fits   2022/03/16T13:01:52       1        14      0.05
            NUV20220316_130203.fits   2022/03/16T13:02:03       1        77      1.02
            NUV20220316_130211.fits   2022/03/16T13:02:11       1       106      5.03
            NUV20220316_130308.fits   2022/03/16T13:03:08       1        60     30.02
            NUV20220316_130652.fits   2022/03/16T13:06:52       1        57      0.05
            NUV20220316_130705.fits   2022/03/16T13:07:05       1        66      1.03
            NUV20220316_130710.fits   2022/03/16T13:07:10       1        91      5.02
            NUV20220316_130807.fits   2022/03/16T13:08:07       1        62     30.02
            NUV20220316_131151.fits   2022/03/16T13:11:51       1        30      0.05
            NUV20220316_131205.fits   2022/03/16T13:12:05       1       125      1.05
            NUV20220316_131210.fits   2022/03/16T13:12:10       1        90      5.02
            NUV20220316_131308.fits   2022/03/16T13:13:08       1        73     30.02
            NUV20220316_131652.fits   2022/03/16T13:16:52       1        91      0.05
            NUV20220316_131702.fits   2022/03/16T13:17:02       1       190      1.02
            NUV20220316_131711.fits   2022/03/16T13:17:11       1       103      5.03
            NUV20220316_131808.fits   2022/03/16T13:18:08       1        79     30.02
            NUV20220316_132152.fits   2022/03/16T13:21:52       1        11      0.05
            NUV20220316_132204.fits   2022/03/16T13:22:04       1        96      1.04
            NUV20220316_132210.fits   2022/03/16T13:22:10       1        89      5.02
            NUV20220316_132308.fits   2022/03/16T13:23:08       1        61     30.02
            NUV20220316_132652.fits   2022/03/16T13:26:52       1         7      0.05
            NUV20220316_132705.fits   2022/03/16T13:27:05       1        27      1.05
            NUV20220316_132710.fits   2022/03/16T13:27:10       1        61      5.02
            NUV20220316_132801.fits   2022/03/16T13:28:01       1        57     30.02
            NUV20220316_133152.fits   2022/03/16T13:31:52       1         4      0.05
            NUV20220316_133205.fits   2022/03/16T13:32:05       1        37      1.05
            NUV20220316_133211.fits   2022/03/16T13:32:11       1        57      5.02
            NUV20220316_133308.fits   2022/03/16T13:33:08       1        51     30.02
            NUV20220316_133652.fits   2022/03/16T13:36:52       1         4      0.05
            NUV20220316_133705.fits   2022/03/16T13:37:05       1        42      1.04
            NUV20220316_133719.fits   2022/03/16T13:37:19       1        53      5.02
            NUV20220316_133808.fits   2022/03/16T13:38:08       1        89     30.02
